Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1701704850,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1701704851,100,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,110.0,154.73508400000003,62.075300000000055,351.3938000000001,8688.0
1701704851,100,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,110.0,154.73508400000003,62.075300000000055,351.3938000000001,8688.0
1701704852,300,GET,/,0.000000,0.000000,180,200,270,290,380,470,490,490,490,490,490,300,0,140.0,175.15799299999995,6.625899999999962,493.2081000000004,8688.0
1701704852,300,,Aggregated,0.000000,0.000000,180,200,270,290,380,470,490,490,490,490,490,300,0,140.0,175.15799299999995,6.625899999999962,493.2081000000004,8688.0
1701704853,329,GET,/,100.000000,0.000000,180,210,290,310,390,400,470,490,490,490,490,623,0,180.0,183.61185393258418,6.625899999999962,493.2081000000004,8688.0
1701704853,329,,Aggregated,100.000000,0.000000,180,210,290,310,390,400,470,490,490,490,490,623,0,180.0,183.61185393258418,6.625899999999962,493.2081000000004,8688.0
1701704854,329,GET,/,150.000000,0.000000,120,200,200,270,380,400,400,480,490,490,490,931,0,110.0,156.26632760472592,1.9282999999994388,493.2081000000004,8688.0
1701704854,329,,Aggregated,150.000000,0.000000,120,200,200,270,380,400,400,480,490,490,490,931,0,110.0,156.26632760472592,1.9282999999994388,493.2081000000004,8688.0
1701704855,329,GET,/,173.000000,0.000000,95,130,190,200,300,390,400,470,490,490,490,1255,0,97,125.24433139442219,1.3065999999994915,493.2081000000004,8688.0
1701704855,329,,Aggregated,173.000000,0.000000,95,130,190,200,300,390,400,470,490,490,490,1255,0,97,125.24433139442219,1.3065999999994915,493.2081000000004,8688.0
1701704856,329,GET,/,195.250000,0.000000,79,100,170,190,290,390,400,410,490,490,490,1583,0,82,103.91732703727085,1.3065999999994915,493.2081000000004,8688.0
1701704856,329,,Aggregated,195.250000,0.000000,79,100,170,190,290,390,400,410,490,490,490,1583,0,82,103.91732703727085,1.3065999999994915,493.2081000000004,8688.0
1701704857,329,GET,/,221.800000,0.000000,49,94,110,180,220,320,400,400,490,490,490,1907,0,58,89.82158353434686,1.3065999999994915,493.2081000000004,8688.0
1701704857,329,,Aggregated,221.800000,0.000000,49,94,110,180,220,320,400,400,490,490,490,1907,0,58,89.82158353434686,1.3065999999994915,493.2081000000004,8688.0
1701704858,329,GET,/,237.500000,0.000000,16,83,98,110,200,310,400,400,490,490,490,2235,0,21,78.61860626398175,1.3065999999994915,493.2081000000004,8688.0
1701704858,329,,Aggregated,237.500000,0.000000,16,83,98,110,200,310,400,400,490,490,490,2235,0,21,78.61860626398175,1.3065999999994915,493.2081000000004,8688.0
1701704859,329,GET,/,250.428571,0.000000,12,71,94,100,200,300,390,400,490,490,490,2553,0,13,70.55207375636482,1.3065999999994915,493.2081000000004,8688.0
1701704859,329,,Aggregated,250.428571,0.000000,12,71,94,100,200,300,390,400,490,490,490,2553,0,13,70.55207375636482,1.3065999999994915,493.2081000000004,8688.0
1701704860,329,GET,/,257.375000,0.000000,10,60,90,98,200,290,390,400,490,490,490,2870,0,11,64.97674787456428,1.3065999999994915,493.2081000000004,8688.0
1701704860,329,,Aggregated,257.375000,0.000000,10,60,90,98,200,290,390,400,490,490,490,2870,0,11,64.97674787456428,1.3065999999994915,493.2081000000004,8688.0
