Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6888,0,8,33.47827770034848,1.26569999999937,408.1473,8688.0,362.18795551626016,0.0,8,12,18,56,99,180,260,280,340,410,410
,Aggregated,6888,0,8,33.47827770034848,1.26569999999937,408.1473,8688.0,362.18795551626016,0.0,8,12,18,56,99,180,260,280,340,410,410
