Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7236,0,87,92.98711556108337,1.2148999999990195,596.8315000000005,8688.0,380.2418956658527,0.0,87,98,120,190,200,290,300,450,510,600,600
,Aggregated,7236,0,87,92.98711556108337,1.2148999999990195,596.8315000000005,8688.0,380.2418956658527,0.0,87,98,120,190,200,290,300,450,510,600,600
