POD,CPU,MEMORY,TIME
front-end-55b89655c7-89vck,2m,71Mi,1701834959.9132636
front-end-55b89655c7-89vck,66m,80Mi,1701834981.9296083
front-end-55b89655c7-89vck,69m,95Mi,1701835003.7664936
front-end-55b89655c7-89vck,56m,98Mi,1701835025.6907616
front-end-55b89655c7-89vck,64m,99Mi,1701835047.547337
front-end-55b89655c7-89vck,54m,99Mi,1701835069.5514305
front-end-55b89655c7-89vck,68m,100Mi,1701835091.6546159
