GET,/,1564,0,590.0,1214.5064290281343,2.12540000000061,10137.8362,8688.0,82.50218912365203,0.0,590,640,700,730,6700,7100,9500,9700,9800,10000,10000
,Aggregated,1564,0,590.0,1214.5064290281343,2.12540000000061,10137.8362,8688.0,82.50218912365203,0.0,590,640,700,730,6700,7100,9500,9700,9800,10000,10000
GET,/,2803,0,100.0,154.92452625758133,1.2178000000009348,617.3743000000001,8688.0,147.29065599188567,0.0,100,190,200,220,320,400,500,510,610,620,620
,Aggregated,2803,0,100.0,154.92452625758133,1.2178000000009348,617.3743000000001,8688.0,147.29065599188567,0.0,100,190,200,220,320,400,500,510,610,620,620
GET,/,2462,0,8,62.046828878960206,1.17550000000044,501.8927,8688.0,129.4975261306223,0.0,8,91,96,98,110,200,390,490,500,500,500
,Aggregated,2462,0,8,62.046828878960206,1.17550000000044,501.8927,8688.0,129.4975261306223,0.0,8,91,96,98,110,200,390,490,500,500,500
GET,/,1875,0,4,32.92363231999995,1.2242000000011188,647.6852,8688.0,98.71760826909596,0.0,4,5,5,6,47,200,540,540,650,650,650
,Aggregated,1875,0,4,32.92363231999995,1.2242000000011188,647.6852,8688.0,98.71760826909596,0.0,4,5,5,6,47,200,540,540,650,650,650
GET,/,1414,0,6,120.62009858557288,1.1678000000001632,1290.311599999999,8688.0,75.14558171545899,0.0,6,75,100,200,390,580,1100,1200,1200,1300,1300
,Aggregated,1414,0,6,120.62009858557288,1.1678000000001632,1290.311599999999,8688.0,75.14558171545899,0.0,6,75,100,200,390,580,1100,1200,1200,1300,1300
GET,/,2531,0,86,73.98160908731735,1.2127999999993477,641.9530000000002,8688.0,133.4302736616979,0.0,86,94,97,99,140,250,440,530,640,640,640
,Aggregated,2531,0,86,73.98160908731735,1.2127999999993477,641.9530000000002,8688.0,133.4302736616979,0.0,86,94,97,99,140,250,440,530,640,640,640
GET,/,1709,0,3,31.03919672322996,1.1904000000000359,631.0604,8688.0,90.02089156312904,0.0,3,4,5,6,46,200,440,530,540,630,630
,Aggregated,1709,0,3,31.03919672322996,1.1904000000000359,631.0604,8688.0,90.02089156312904,0.0,3,4,5,6,46,200,440,530,540,630,630
GET,/,2014,0,4,32.94306777557112,1.1425000000002683,642.9282000000001,8688.0,105.93186296458367,0.0,4,5,6,7,80,110,530,630,640,640,640
,Aggregated,2014,0,4,32.94306777557112,1.1425000000002683,642.9282000000001,8688.0,105.93186296458367,0.0,4,5,6,7,80,110,530,630,640,640,640
GET,/,2431,0,7,63.209019950637504,1.1602000000010548,672.7895,8688.0,127.80268470101161,0.0,7,88,93,96,100,290,490,580,600,670,670
,Aggregated,2431,0,7,63.209019950637504,1.1602000000010548,672.7895,8688.0,127.80268470101161,0.0,7,88,93,96,100,290,490,580,600,670,670
GET,/,3060,0,440.0,471.47049777777625,68.84579999999963,1200.9150000000002,8688.0,161.39235400158108,0.0,440,590,610,690,790,800,900,990,1100,1200,1200
,Aggregated,3060,0,440.0,471.47049777777625,68.84579999999963,1200.9150000000002,8688.0,161.39235400158108,0.0,440,590,610,690,790,800,900,990,1100,1200,1200
GET,/,3128,0,210.0,267.15282167519143,1.7406999999991513,893.1786999999999,8688.0,164.64757640969302,0.0,210,300,360,390,500,600,690,740,870,890,890
,Aggregated,3128,0,210.0,267.15282167519143,1.7406999999991513,893.1786999999999,8688.0,164.64757640969302,0.0,210,300,360,390,500,600,690,740,870,890,890
GET,/,2575,0,84,89.4690746796117,1.20640000000094,495.78359999999975,8688.0,135.50839350766168,0.0,84,95,100,180,280,360,400,400,490,500,500
,Aggregated,2575,0,84,89.4690746796117,1.20640000000094,495.78359999999975,8688.0,135.50839350766168,0.0,84,95,100,180,280,360,400,400,490,500,500
