POD,CPU,MEMORY,TIME
front-end-55b89655c7-gqg4f,1m,70Mi,1701783244.9127827
front-end-55b89655c7-gqg4f,11m,73Mi,1701783266.8096411
front-end-55b89655c7-gqg4f,75m,97Mi,1701783288.769697
front-end-55b89655c7-gqg4f,71m,101Mi,1701783310.7377532
front-end-55b89655c7-gqg4f,63m,109Mi,1701783332.7300406
front-end-55b89655c7-gqg4f,57m,111Mi,1701783354.64966
front-end-55b89655c7-gqg4f,57m,115Mi,1701783376.6900818
front-end-55b89655c7-gqg4f,57m,115Mi,1701783398.647736
