POD,CPU,MEMORY,TIME
front-end-55b89655c7-wz27n,1m,71Mi,1701773578.1042855
front-end-55b89655c7-wz27n,1m,72Mi,1701773599.19532
front-end-55b89655c7-wz27n,1m,72Mi,1701773620.0691414
front-end-55b89655c7-wz27n,1m,72Mi,1701773640.9031582
front-end-55b89655c7-wz27n,1m,72Mi,1701773662.050702
front-end-55b89655c7-wz27n,1m,72Mi,1701773683.3055363
front-end-55b89655c7-wz27n,100m,109Mi,1701773704.603433
front-end-55b89655c7-wz27n,87m,111Mi,1701773725.7886994
front-end-55b89655c7-wz27n,74m,119Mi,1701773747.0813193
front-end-55b89655c7-wz27n,74m,122Mi,1701773768.3113084
front-end-55b89655c7-wz27n,68m,125Mi,1701773790.017107
front-end-55b89655c7-wz27n,88m,127Mi,1701773811.642797
front-end-55b89655c7-wz27n,42m,127Mi,1701773833.1864026
front-end-55b89655c7-wz27n,61m,114Mi,1701773854.4849448
front-end-55b89655c7-wz27n,65m,107Mi,1701773875.890958
front-end-55b89655c7-wz27n,79m,100Mi,1701773897.2616081
front-end-55b89655c7-wz27n,75m,103Mi,1701773918.668075
front-end-55b89655c7-wz27n,63m,104Mi,1701773939.9576468
front-end-55b89655c7-wz27n,50m,104Mi,1701773961.393118
front-end-55b89655c7-wz27n,68m,102Mi,1701773982.7507446
front-end-55b89655c7-wz27n,73m,107Mi,1701774004.2277722
front-end-55b89655c7-wz27n,53m,107Mi,1701774025.5141037
front-end-55b89655c7-wz27n,88m,107Mi,1701774046.929059
front-end-55b89655c7-wz27n,61m,108Mi,1701774068.2633455
front-end-55b89655c7-wz27n,59m,107Mi,1701774089.6974664
front-end-55b89655c7-wz27n,53m,109Mi,1701774111.1185796
front-end-55b89655c7-wz27n,58m,103Mi,1701774132.504566
front-end-55b89655c7-wz27n,57m,102Mi,1701774153.886105
front-end-55b89655c7-wz27n,52m,103Mi,1701774175.3356197
front-end-55b89655c7-wz27n,71m,103Mi,1701774196.8771474
front-end-55b89655c7-wz27n,97m,105Mi,1701774218.454216
front-end-55b89655c7-wz27n,84m,103Mi,1701774239.8135912
front-end-55b89655c7-wz27n,80m,104Mi,1701774261.3091404
front-end-55b89655c7-wz27n,82m,103Mi,1701774282.8470366
front-end-55b89655c7-wz27n,67m,104Mi,1701774304.4906433
front-end-55b89655c7-wz27n,47m,106Mi,1701774326.1801488
front-end-55b89655c7-wz27n,42m,105Mi,1701774347.8328624
front-end-55b89655c7-wz27n,62m,107Mi,1701774369.4029675
front-end-55b89655c7-wz27n,60m,105Mi,1701774391.188151
front-end-55b89655c7-wz27n,81m,104Mi,1701774412.5754848
front-end-55b89655c7-wz27n,82m,104Mi,1701774434.1236901
front-end-55b89655c7-wz27n,86m,104Mi,1701774455.5521877
front-end-55b89655c7-wz27n,88m,104Mi,1701774476.9828773
front-end-55b89655c7-wz27n,81m,103Mi,1701774498.3296497
front-end-55b89655c7-wz27n,62m,105Mi,1701774519.8530877
front-end-55b89655c7-wz27n,74m,101Mi,1701774541.4597695
front-end-55b89655c7-wz27n,84m,103Mi,1701774563.157994
front-end-55b89655c7-wz27n,84m,103Mi,1701774584.8139155
front-end-55b89655c7-wz27n,81m,103Mi,1701774606.581295
front-end-55b89655c7-wz27n,76m,103Mi,1701774628.1873963
front-end-55b89655c7-wz27n,61m,102Mi,1701774649.9799633
front-end-55b89655c7-wz27n,62m,105Mi,1701774671.5892935
front-end-55b89655c7-wz27n,74m,103Mi,1701774693.3702617
front-end-55b89655c7-wz27n,82m,101Mi,1701774715.0171804
front-end-55b89655c7-wz27n,81m,106Mi,1701774736.839536
front-end-55b89655c7-wz27n,76m,107Mi,1701774758.6616101
front-end-55b89655c7-wz27n,76m,107Mi,1701774780.4548585
front-end-55b89655c7-wz27n,88m,104Mi,1701774802.028791
front-end-55b89655c7-wz27n,84m,104Mi,1701774823.8404706
front-end-55b89655c7-wz27n,82m,103Mi,1701774845.5615366
front-end-55b89655c7-wz27n,86m,110Mi,1701774867.581842
front-end-55b89655c7-wz27n,64m,113Mi,1701774889.456553
front-end-55b89655c7-wz27n,50m,111Mi,1701774911.462107
front-end-55b89655c7-wz27n,62m,109Mi,1701774933.3907752
front-end-55b89655c7-wz27n,53m,108Mi,1701774955.3757906
front-end-55b89655c7-wz27n,73m,110Mi,1701774977.5279856
front-end-55b89655c7-wz27n,68m,112Mi,1701774999.303468
front-end-55b89655c7-wz27n,61m,122Mi,1701775020.9275088
front-end-55b89655c7-wz27n,80m,122Mi,1701775042.6711109
front-end-55b89655c7-wz27n,77m,122Mi,1701775064.3376215
front-end-55b89655c7-wz27n,75m,124Mi,1701775086.1938443
front-end-55b89655c7-wz27n,75m,124Mi,1701775107.86689
front-end-55b89655c7-wz27n,87m,124Mi,1701775129.5969827
front-end-55b89655c7-wz27n,70m,124Mi,1701775151.2445178
front-end-55b89655c7-wz27n,71m,124Mi,1701775172.9741783
front-end-55b89655c7-wz27n,73m,124Mi,1701775194.6927521
front-end-55b89655c7-wz27n,89m,124Mi,1701775216.4599936
front-end-55b89655c7-wz27n,90m,124Mi,1701775238.1519089
front-end-55b89655c7-wz27n,79m,124Mi,1701775259.9927344
front-end-55b89655c7-wz27n,85m,118Mi,1701775281.8934247
front-end-55b89655c7-wz27n,98m,118Mi,1701775304.103954
front-end-55b89655c7-wz27n,73m,120Mi,1701775326.0585895
front-end-55b89655c7-wz27n,59m,119Mi,1701775348.0929492
front-end-55b89655c7-wz27n,62m,120Mi,1701775369.9393299
