POD,CPU,MEMORY,TIME
front-end-55b89655c7-66cwl,4m,67Mi,1701780213.8051045
front-end-55b89655c7-66cwl,68m,70Mi,1701780236.0567162
front-end-55b89655c7-66cwl,61m,70Mi,1701780258.3158543
front-end-55b89655c7-66cwl,62m,89Mi,1701780280.6345224
front-end-55b89655c7-66cwl,52m,90Mi,1701780302.9466734
