POD,CPU,MEMORY,TIME
front-end-55b89655c7-prsrq,35m,66Mi,1701774889.456553
front-end-55b89655c7-prsrq,67m,76Mi,1701774911.462107
front-end-55b89655c7-prsrq,55m,93Mi,1701774933.3907752
front-end-55b89655c7-prsrq,54m,94Mi,1701774955.3757906
front-end-55b89655c7-prsrq,50m,97Mi,1701774977.5279856
