POD,CPU,MEMORY,TIME
front-end-55b89655c7-sq7k7,55m,65Mi,1701778594.2752523
front-end-55b89655c7-sq7k7,62m,74Mi,1701778616.572976
front-end-55b89655c7-sq7k7,78m,96Mi,1701778639.0441117
front-end-55b89655c7-sq7k7,78m,96Mi,1701778661.4108245
front-end-55b89655c7-sq7k7,62m,104Mi,1701778683.8341687
front-end-55b89655c7-sq7k7,54m,106Mi,1701778706.228719
front-end-55b89655c7-sq7k7,56m,108Mi,1701778728.6721487
front-end-55b89655c7-sq7k7,49m,109Mi,1701778750.911856
front-end-55b89655c7-sq7k7,45m,102Mi,1701778773.3639367
