Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
1.05,0,1701773640.9031582,,vertical
1.05,0,1701773662.050702,,vertical
1.05,0,1701773683.3055363,,vertical
146.58000000000004,0,1701773704.603433,,vertical
183.23019221364353,0,1701773725.7886994,,vertical
190.44684584399977,1701773747.0813193,1701773747.0813193,2,horizontal
179.15782042011708,1701773747.0813193,1701773768.3113084,,vertical
120.90837372319768,1701773747.0813193,1701773790.017107,,vertical
107.02488711593935,1701773747.0813193,1701773811.642797,,vertical
120.240643123018,1701773747.0813193,1701773833.1864026,,vertical
117.72703338074447,1701773747.0813193,1701773854.4849448,,vertical
114.39532979065083,1701773747.0813193,1701773875.890958,,vertical
120.15587314765197,1701773747.0813193,1701773897.2616081,,vertical
108.42921954656816,1701773747.0813193,1701773918.668075,,vertical
94.35725688480338,1701773747.0813193,1701773939.9576468,,vertical
101.6952154019328,1701773747.0813193,1701773961.393118,,vertical
102.28795547620417,1701773747.0813193,1701773982.7507446,,vertical
97.2221630878253,1701773747.0813193,1701774004.2277722,,vertical
91.97438874070826,1701773747.0813193,1701774025.5141037,,vertical
113.39495163134129,1701773747.0813193,1701774046.929059,,vertical
109.22668533619628,1701773747.0813193,1701774068.2633455,,vertical
109.30148107515853,1701773747.0813193,1701774089.6974664,,vertical
106.88515355936524,1701773747.0813193,1701774111.1185796,,vertical
105.99916046264006,1701773747.0813193,1701774132.504566,,vertical
68.83789447169562,1701773747.0813193,1701774153.886105,,vertical
67.36488461462599,1701773747.0813193,1701774175.3356197,,vertical
82.51146256684342,1701773747.0813193,1701774196.8771474,,vertical
121.57020109292817,1701773747.0813193,1701774218.454216,,vertical
128.42160138220467,1701774239.8135912,1701774239.8135912,3,horizontal
127.75962011731418,1701774239.8135912,1701774261.3091404,,vertical
113.32489340512863,1701774239.8135912,1701774282.8470366,,vertical
116.24798500729362,1701774239.8135912,1701774304.4906433,,vertical
119.20219031195568,1701774239.8135912,1701774326.1801488,,vertical
118.75404544577997,1701774239.8135912,1701774347.8328624,,vertical
108.21100529738307,1701774369.4029675,1701774369.4029675,2,horizontal
88.23694893990341,1701774369.4029675,1701774391.188151,,vertical
