Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9646,0,93,108.37406998755961,2.0449999999989643,490.5189000000014,8688.0,505.55539332767574,0.0,93,110,140,170,210,270,290,310,380,490,490
,Aggregated,9646,0,93,108.37406998755961,2.0449999999989643,490.5189000000014,8688.0,505.55539332767574,0.0,93,110,140,170,210,270,290,310,380,490,490
