POD,CPU,MEMORY,TIME
front-end-55b89655c7-dz9w2,21m,60Mi,1701495391.7682552
front-end-55b89655c7-dz9w2,52m,71Mi,1701495414.0846477
front-end-55b89655c7-dz9w2,55m,93Mi,1701495436.5690932
front-end-55b89655c7-dz9w2,43m,99Mi,1701495459.058193
front-end-55b89655c7-dz9w2,51m,95Mi,1701495481.6447961
