Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
0.5,0,1701490267.7416875,,vertical
9.0,0,1701490288.8322108,,vertical
33.170731707317074,1701490309.9749572,1701490309.9749572,2,horizontal
57.5,1701490309.9749572,1701490331.1078475,,vertical
80.74999999999999,1701490309.9749572,1701490352.4287722,,vertical
100.25,1701490309.9749572,1701490373.8474205,,vertical
104.25,1701490309.9749572,1701490395.1429536,,vertical
91.75,1701490309.9749572,1701490416.4642317,,vertical
74.8780487804878,1701490437.7887652,1701490437.7887652,1,horizontal
65.0,1701490437.7887652,1701490459.160734,,vertical
66.75,1701490437.7887652,1701490480.4194806,,vertical
77.5,1701490437.7887652,1701490501.5067654,,vertical
88.24999999999999,1701490437.7887652,1701490522.5858338,,vertical
100.74999999999999,1701490437.7887652,1701490543.6634474,,vertical
108.24999999999999,1701490437.7887652,1701490564.7024791,,vertical
110.48780487804878,1701490585.8823924,1701490585.8823924,2,horizontal
105.25,1701490585.8823924,1701490607.0418916,,vertical
91.75,1701490585.8823924,1701490627.9842598,,vertical
87.5,1701490585.8823924,1701490648.922286,,vertical
84.0,1701490585.8823924,1701490670.2826192,,vertical
72.75,1701490585.8823924,1701490691.6935005,,vertical
71.5,1701490585.8823924,1701490713.033035,,vertical
75.75,1701490585.8823924,1701490734.3405058,,vertical
72.5,1701490585.8823924,1701490755.276458,,vertical
71.5,1701490585.8823924,1701490776.4942293,,vertical
74.0,1701490585.8823924,1701490797.8455892,,vertical
78.04878048780488,1701490819.1502025,1701490819.1502025,3,horizontal
86.5,1701490819.1502025,1701490840.5638642,,vertical
92.75,1701490819.1502025,1701490862.1124969,,vertical
91.99999999999999,1701490819.1502025,1701490883.653632,,vertical
86.75,1701490819.1502025,1701490905.3080716,,vertical
80.5,1701490819.1502025,1701490926.8869913,,vertical
70.73170731707317,1701490948.404269,1701490948.404269,2,horizontal
68.75,1701490948.404269,1701490970.029582,,vertical
74.25,1701490948.404269,1701490991.3880343,,vertical
84.49999999999999,1701490948.404269,1701491012.7973897,,vertical
92.75,1701490948.404269,1701491034.0990262,,vertical
106.25,1701490948.404269,1701491055.4527946,,vertical
107.5,1701490948.404269,1701491076.7522514,,vertical
105.5,1701490948.404269,1701491098.0776846,,vertical
101.25,1701490948.404269,1701491119.5043073,,vertical
96.99999999999999,1701490948.404269,1701491141.178099,,vertical
90.0,1701490948.404269,1701491162.4907815,,vertical
94.6341463414634,1701491183.8455648,1701491183.8455648,3,horizontal
100.99999999999999,1701491183.8455648,1701491205.5036318,,vertical
104.49999999999999,1701491183.8455648,1701491227.1332457,,vertical
104.49999999999999,1701491183.8455648,1701491248.6928203,,vertical
103.24999999999999,1701491183.8455648,1701491270.2381394,,vertical
95.99999999999999,1701491183.8455648,1701491291.8643603,,vertical
92.6829268292683,1701491314.1452916,1701491314.1452916,4,horizontal
90.74999999999999,1701491314.1452916,1701491336.2607222,,vertical
90.0,1701491314.1452916,1701491358.062942,,vertical
89.25,1701491314.1452916,1701491379.9313529,,vertical
88.75,1701491314.1452916,1701491402.1427095,,vertical
86.5,1701491314.1452916,1701491424.3598738,,vertical
80.97560975609757,1701491446.3852878,1701491446.3852878,3,horizontal
82.5,1701491446.3852878,1701491468.2939844,,vertical
81.25,1701491446.3852878,1701491489.8676066,,vertical
84.49999999999999,1701491446.3852878,1701491511.448396,,vertical
83.49999999999999,1701491446.3852878,1701491533.047552,,vertical
85.99999999999999,1701491446.3852878,1701491554.6728368,,vertical
86.99999999999999,1701491446.3852878,1701491576.2682865,,vertical
86.99999999999999,1701491446.3852878,1701491597.838944,,vertical
84.25,1701491446.3852878,1701491619.413312,,vertical
87.8048780487805,1701491641.0095718,1701491641.0095718,4,horizontal
95.74999999999999,1701491641.0095718,1701491662.7954295,,vertical
97.24999999999999,1701491641.0095718,1701491684.5773513,,vertical
98.49999999999999,1701491641.0095718,1701491706.4155617,,vertical
98.0,1701491641.0095718,1701491728.2547278,,vertical
88.75,1701491641.0095718,1701491750.0684237,,vertical
77.8048780487805,1701491771.9414372,1701491771.9414372,3,horizontal
75.0,1701491771.9414372,1701491793.8041346,,vertical
76.75,1701491771.9414372,1701491815.4594355,,vertical
80.74999999999999,1701491771.9414372,1701491837.0706139,,vertical
89.0,1701491771.9414372,1701491858.6509736,,vertical
93.24999999999999,1701491771.9414372,1701491880.3881545,,vertical
98.78048780487805,1701491902.0113287,1701491902.0113287,4,horizontal
103.49999999999999,1701491902.0113287,1701491923.9285316,,vertical
101.5,1701491902.0113287,1701491945.7201436,,vertical
103.49999999999999,1701491902.0113287,1701491967.5869112,,vertical
100.5,1701491902.0113287,1701491989.5066001,,vertical
92.5,1701491902.0113287,1701492011.3502839,,vertical
84.14634146341464,1701492033.1823187,1701492033.1823187,3,horizontal
85.74999999999999,1701492033.1823187,1701492055.0107057,,vertical
79.5,1701492033.1823187,1701492076.6103203,,vertical
85.74999999999999,1701492033.1823187,1701492098.2155101,,vertical
92.5,1701492033.1823187,1701492119.7545726,,vertical
97.24999999999999,1701492033.1823187,1701492141.3721356,,vertical
98.75,1701492033.1823187,1701492162.9656985,,vertical
99.51219512195122,1701492184.6023126,1701492184.6023126,4,horizontal
105.99999999999999,1701492184.6023126,1701492206.3912055,,vertical
104.74999999999999,1701492184.6023126,1701492228.2075694,,vertical
102.75,1701492184.6023126,1701492249.9884477,,vertical
98.75,1701492184.6023126,1701492271.9750192,,vertical
91.5,1701492184.6023126,1701492293.9946918,,vertical
81.75,1701492184.6023126,1701492315.9269586,,vertical
