POD,CPU,MEMORY,TIME
front-end-55b89655c7-vth2r,56m,65Mi,1701496337.3018498
front-end-55b89655c7-vth2r,1m,65Mi,1701496359.609715
front-end-55b89655c7-vth2r,50m,61Mi,1701496381.724645
front-end-55b89655c7-vth2r,66m,70Mi,1701496404.0832913
front-end-55b89655c7-vth2r,64m,79Mi,1701496426.2254252
front-end-55b89655c7-vth2r,68m,90Mi,1701496448.3689656
front-end-55b89655c7-vth2r,45m,91Mi,1701496470.7319639
