POD,CPU,MEMORY,TIME
front-end-55b89655c7-x7xsn,51m,63Mi,1701497237.1288714
front-end-55b89655c7-x7xsn,1m,55Mi,1701497259.219613
front-end-55b89655c7-x7xsn,45m,71Mi,1701497281.3682854
front-end-55b89655c7-x7xsn,45m,71Mi,1701497303.535477
front-end-55b89655c7-x7xsn,55m,83Mi,1701497325.6411016
front-end-55b89655c7-x7xsn,64m,91Mi,1701497347.8258717
front-end-55b89655c7-x7xsn,57m,96Mi,1701497370.0130396
