POD,CPU,MEMORY,TIME
front-end-55b89655c7-rs6tb,2m,71Mi,1701500506.9105418
front-end-55b89655c7-rs6tb,28m,65Mi,1701500528.689651
front-end-55b89655c7-rs6tb,57m,78Mi,1701500550.4887338
front-end-55b89655c7-rs6tb,58m,97Mi,1701500572.3173013
front-end-55b89655c7-rs6tb,49m,99Mi,1701500594.2246614
front-end-55b89655c7-rs6tb,46m,99Mi,1701500616.0788112
