Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8946,0,15,49.63351684551774,1.24969999999891,308.7640999999994,8688.0,468.7933609835746,0.0,15,60,78,87,130,190,220,260,300,310,310
,Aggregated,8946,0,15,49.63351684551774,1.24969999999891,308.7640999999994,8688.0,468.7933609835746,0.0,15,60,78,87,130,190,220,260,300,310,310
