Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8975,0,22,42.14199105292486,0.9793000000009044,382.1107000000001,1507.0,472.36353689050173,0.0,22,42,62,72,97,150,180,200,300,380,380
,Aggregated,8975,0,22,42.14199105292486,0.9793000000009044,382.1107000000001,1507.0,472.36353689050173,0.0,22,42,62,72,97,150,180,200,300,380,380
