Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7410,0,21,41.16967630229392,1.015299999998831,278.0524,1507.0,389.84465264283574,0.0,21,36,59,70,99,160,190,200,270,280,280
,Aggregated,7410,0,21,41.16967630229392,1.015299999998831,278.0524,1507.0,389.84465264283574,0.0,21,36,59,70,99,160,190,200,270,280,280
