Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6727,0,10,47.33337725583447,1.160000000000494,403.905,8688.0,353.1057938889938,0.0,10,67,83,89,110,190,210,230,400,400,400
,Aggregated,6727,0,10,47.33337725583447,1.160000000000494,403.905,8688.0,353.1057938889938,0.0,10,67,83,89,110,190,210,230,400,400,400
