GET,/,7872,0,18,56.58249294969515,1.184300000000249,489.1283999999994,8688.0,412.54623386811954,0.0,18,60,78,87,150,250,310,350,390,490,490
,Aggregated,7872,0,18,56.58249294969515,1.184300000000249,489.1283999999994,8688.0,412.54623386811954,0.0,18,60,78,87,150,250,310,350,390,490,490
GET,/,7457,0,10,38.165050207858464,1.3056999999996322,290.40200000000027,8688.0,391.7539181779828,0.0,10,18,46,64,120,190,210,220,280,290,290
,Aggregated,7457,0,10,38.165050207858464,1.3056999999996322,290.40200000000027,8688.0,391.7539181779828,0.0,10,18,46,64,120,190,210,220,280,290,290
GET,/,7156,0,11,37.79090296254894,1.2232999999994831,339.8569999999994,8688.0,375.15000717254213,0.0,11,17,53,75,110,170,200,230,280,340,340
,Aggregated,7156,0,11,37.79090296254894,1.2232999999994831,339.8569999999994,8688.0,375.15000717254213,0.0,11,17,53,75,110,170,200,230,280,340,340
GET,/,6732,0,16,42.47044867795604,1.1265999999992005,290.71849999999966,8688.0,353.87436003112373,0.0,16,50,73,84,100,140,180,210,280,290,290
,Aggregated,6732,0,16,42.47044867795604,1.1265999999992005,290.71849999999966,8688.0,353.87436003112373,0.0,16,50,73,84,100,140,180,210,280,290,290
GET,/,6588,0,8,33.76212618397078,1.2197000000000457,418.1238000000001,8688.0,346.29099749358284,0.0,8,12,30,57,110,160,220,280,320,420,420
,Aggregated,6588,0,8,33.76212618397078,1.2197000000000457,418.1238000000001,8688.0,346.29099749358284,0.0,8,12,30,57,110,160,220,280,320,420,420
GET,/,7122,0,13,46.598252330805984,1.1986000000003827,358.2396999999999,8688.0,373.4357846565115,0.0,13,46,70,77,110,200,290,290,350,360,360
,Aggregated,7122,0,13,46.598252330805984,1.1986000000003827,358.2396999999999,8688.0,373.4357846565115,0.0,13,46,70,77,110,200,290,290,350,360,360
GET,/,6668,0,10,40.6291848530295,1.1393999999995685,379.34409999999997,8688.0,350.056836471703,0.0,10,16,53,69,120,200,260,280,300,380,380
,Aggregated,6668,0,10,40.6291848530295,1.1393999999995685,379.34409999999997,8688.0,350.056836471703,0.0,10,16,53,69,120,200,260,280,300,380,380
GET,/,6863,0,9,37.095771368206336,1.1817000000000633,333.7838,8688.0,359.7403905240718,0.0,9,14,41,63,130,180,200,250,320,330,330
,Aggregated,6863,0,9,37.095771368206336,1.1817000000000633,333.7838,8688.0,359.7403905240718,0.0,9,14,41,63,130,180,200,250,320,330,330
GET,/,7096,0,10,40.723858328635835,1.2539000000018063,365.85779999999966,8688.0,373.13448073416276,0.0,10,24,60,77,110,180,200,270,350,370,370
,Aggregated,7096,0,10,40.723858328635835,1.2539000000018063,365.85779999999966,8688.0,373.13448073416276,0.0,10,24,60,77,110,180,200,270,350,370,370
GET,/,7899,0,64,72.59251668565632,1.320599999999672,571.7632000000003,8688.0,414.5177428914066,0.0,64,84,93,100,170,270,380,390,480,570,570
,Aggregated,7899,0,64,72.59251668565632,1.320599999999672,571.7632000000003,8688.0,414.5177428914066,0.0,64,84,93,100,170,270,380,390,480,570,570
GET,/,7768,0,17,51.052764971678755,1.2784999999997382,321.93300000000045,8688.0,407.0097899651895,0.0,17,65,77,87,130,190,210,240,280,320,320
,Aggregated,7768,0,17,51.052764971678755,1.2784999999997382,321.93300000000045,8688.0,407.0097899651895,0.0,17,65,77,87,130,190,210,240,280,320,320
GET,/,7260,0,13,38.43812527548216,1.17550000000044,323.4547000000001,8688.0,380.55399460914543,0.0,13,21,58,75,110,150,190,220,270,320,320
,Aggregated,7260,0,13,38.43812527548216,1.17550000000044,323.4547000000001,8688.0,380.55399460914543,0.0,13,21,58,75,110,150,190,220,270,320,320
GET,/,6796,0,10,35.15136565626842,1.2100000000003774,450.40300000000013,8688.0,357.52944755776366,0.0,10,14,37,68,90,150,270,300,430,450,450
,Aggregated,6796,0,10,35.15136565626842,1.2100000000003774,450.40300000000013,8688.0,357.52944755776366,0.0,10,14,37,68,90,150,270,300,430,450,450
GET,/,7735,0,14,31.262149450549536,1.4096999999999582,409.20449999999954,8688.0,409.04697392824215,0.0,14,20,36,50,78,110,190,200,380,410,410
,Aggregated,7735,0,14,31.262149450549536,1.4096999999999582,409.20449999999954,8688.0,409.04697392824215,0.0,14,20,36,50,78,110,190,200,380,410,410
GET,/,7885,0,16,29.788958376664684,1.3148000000011706,293.4196,8688.0,416.0428037880024,0.0,16,23,36,51,76,93,150,180,290,290,290
,Aggregated,7885,0,16,29.788958376664684,1.3148000000011706,293.4196,8688.0,416.0428037880024,0.0,16,23,36,51,76,93,150,180,290,290,290
GET,/,7435,0,15,28.954763026227255,1.3268000000010716,265.8429999999994,8688.0,393.09760809429383,0.0,15,24,35,47,77,94,130,160,260,270,270
,Aggregated,7435,0,15,28.954763026227255,1.3268000000010716,265.8429999999994,8688.0,393.09760809429383,0.0,15,24,35,47,77,94,130,160,260,270,270
GET,/,7165,0,13,30.020761814375454,1.2948999999977673,351.28310000000073,8688.0,377.9134126719338,0.0,13,18,37,54,87,100,150,180,250,350,350
,Aggregated,7165,0,13,30.020761814375454,1.2948999999977673,351.28310000000073,8688.0,377.9134126719338,0.0,13,18,37,54,87,100,150,180,250,350,350
GET,/,7495,0,14,33.46450261507672,1.3088999999997242,284.36590000000007,8688.0,393.4807907194018,0.0,14,22,35,57,95,120,190,230,250,280,280
,Aggregated,7495,0,14,33.46450261507672,1.3088999999997242,284.36590000000007,8688.0,393.4807907194018,0.0,14,22,35,57,95,120,190,230,250,280,280
GET,/,7279,0,10,34.57188991619742,1.1846000000002022,364.8100000000003,8688.0,382.59878835453895,0.0,10,17,54,69,96,160,190,240,290,360,360
,Aggregated,7279,0,10,34.57188991619742,1.1846000000002022,364.8100000000003,8688.0,382.59878835453895,0.0,10,17,54,69,96,160,190,240,290,360,360
GET,/,7141,0,7,35.61727447136252,1.2779999999992242,360.4090000000002,8688.0,375.15964439682506,0.0,7,12,56,70,96,180,200,270,350,360,360
,Aggregated,7141,0,7,35.61727447136252,1.2779999999992242,360.4090000000002,8688.0,375.15964439682506,0.0,7,12,56,70,96,180,200,270,350,360,360
GET,/,7152,0,8,38.505952852348855,1.2699999999998823,351.8378000000002,8688.0,375.3325324781157,0.0,8,16,59,74,110,190,200,270,290,350,350
,Aggregated,7152,0,8,38.505952852348855,1.2699999999998823,351.8378000000002,8688.0,375.3325324781157,0.0,8,16,59,74,110,190,200,270,290,350,350
GET,/,7248,0,8,40.60702806291386,1.1836000000009506,400.34029999999984,8688.0,380.4845324128907,0.0,8,19,62,80,110,190,200,280,370,400,400
,Aggregated,7248,0,8,40.60702806291386,1.1836000000009506,400.34029999999984,8688.0,380.4845324128907,0.0,8,19,62,80,110,190,200,280,370,400,400
GET,/,7112,0,8,41.405700309336254,1.2531000000013393,421.07340000000005,8688.0,373.8898160574398,0.0,8,18,71,85,110,200,210,290,390,420,420
,Aggregated,7112,0,8,41.405700309336254,1.2531000000013393,421.07340000000005,8688.0,373.8898160574398,0.0,8,18,71,85,110,200,210,290,390,420,420
GET,/,7164,0,8,38.05028383584581,1.2147999999996273,388.00489999999985,8688.0,375.8052772962125,0.0,8,14,56,74,110,190,210,270,360,390,390
,Aggregated,7164,0,8,38.05028383584581,1.2147999999996273,388.00489999999985,8688.0,375.8052772962125,0.0,8,14,56,74,110,190,210,270,360,390,390
GET,/,7341,0,9,39.44383141261408,1.2831999999995958,405.0452999999998,8688.0,385.21162765062223,0.0,9,18,64,78,100,190,220,290,360,410,410
,Aggregated,7341,0,9,39.44383141261408,1.2831999999995958,405.0452999999998,8688.0,385.21162765062223,0.0,9,18,64,78,100,190,220,290,360,410,410
GET,/,7794,0,66,70.49556982294055,1.2134000000010303,415.1461000000003,8688.0,409.94832264807735,0.0,66,93,100,110,190,200,280,290,350,420,420
,Aggregated,7794,0,66,70.49556982294055,1.2134000000010303,415.1461000000003,8688.0,409.94832264807735,0.0,66,93,100,110,190,200,280,290,350,420,420
GET,/,8219,0,81,79.58231811655884,1.2876999999988925,396.47180000000003,8688.0,431.20311057777366,0.0,81,94,110,130,200,210,280,300,390,400,400
,Aggregated,8219,0,81,79.58231811655884,1.2876999999988925,396.47180000000003,8688.0,431.20311057777366,0.0,81,94,110,130,200,210,280,300,390,400,400
GET,/,7958,0,23,57.28695320432269,1.2339000000025635,371.3936000000002,8688.0,418.2783160295447,0.0,23,85,92,96,120,200,220,230,310,370,370
,Aggregated,7958,0,23,57.28695320432269,1.2339000000025635,371.3936000000002,8688.0,418.2783160295447,0.0,23,85,92,96,120,200,220,230,310,370,370
GET,/,7647,0,10,41.76326756898142,1.283799999999502,319.1056000000003,8688.0,402.05719674630166,0.0,10,45,77,86,100,190,210,230,310,320,320
,Aggregated,7647,0,10,41.76326756898142,1.283799999999502,319.1056000000003,8688.0,402.05719674630166,0.0,10,45,77,86,100,190,210,230,310,320,320
GET,/,7728,0,10,40.612152587991815,1.2607000000013358,383.14080000000007,8688.0,405.9116002929053,0.0,10,24,65,81,100,190,210,280,310,380,380
,Aggregated,7728,0,10,40.612152587991815,1.2607000000013358,383.14080000000007,8688.0,405.9116002929053,0.0,10,24,65,81,100,190,210,280,310,380,380
GET,/,7459,0,8,39.06902191982849,1.312800000000891,447.78420000000006,8688.0,391.0085303870762,0.0,8,14,52,69,100,210,290,310,380,450,450
,Aggregated,7459,0,8,39.06902191982849,1.312800000000891,447.78420000000006,8688.0,391.0085303870762,0.0,8,14,52,69,100,210,290,310,380,450,450
GET,/,7631,0,10,36.30635906172204,1.2475000000016223,376.48519999999985,8688.0,399.9279259584271,0.0,10,19,56,72,97,150,200,270,360,380,380
,Aggregated,7631,0,10,36.30635906172204,1.2475000000016223,376.48519999999985,8688.0,399.9279259584271,0.0,10,19,56,72,97,150,200,270,360,380,380
GET,/,7849,0,9,42.94043025863186,1.1510000000001241,395.1687000000002,8688.0,411.3240976311579,0.0,9,18,67,83,130,200,260,290,350,400,400
,Aggregated,7849,0,9,42.94043025863186,1.1510000000001241,395.1687000000002,8688.0,411.3240976311579,0.0,9,18,67,83,130,200,260,290,350,400,400
GET,/,8336,0,14,57.86706226007692,1.2146000000008428,404.5936000000001,8688.0,437.22544410490826,0.0,14,78,88,94,180,210,290,300,380,400,400
,Aggregated,8336,0,14,57.86706226007692,1.2146000000008428,404.5936000000001,8688.0,437.22544410490826,0.0,14,78,88,94,180,210,290,300,380,400,400
GET,/,8254,0,15,58.598083062757844,1.2430999999999415,413.95099999999996,8688.0,432.4338006944965,0.0,15,75,87,93,170,250,300,340,390,410,410
,Aggregated,8254,0,15,58.598083062757844,1.2430999999999415,413.95099999999996,8688.0,432.4338006944965,0.0,15,75,87,93,170,250,300,340,390,410,410
GET,/,8739,0,76,71.39859018194286,1.3089999999991164,397.52010000000035,8688.0,456.7347645892238,0.0,76,89,96,100,180,220,290,300,350,400,400
,Aggregated,8739,0,76,71.39859018194286,1.3089999999991164,397.52010000000035,8688.0,456.7347645892238,0.0,76,89,96,100,180,220,290,300,350,400,400
GET,/,8432,0,13,52.47552234345353,1.2346000000000856,349.4674999999998,8688.0,441.7677811569895,0.0,13,73,86,92,150,200,230,250,310,350,350
,Aggregated,8432,0,13,52.47552234345353,1.2346000000000856,349.4674999999998,8688.0,441.7677811569895,0.0,13,73,86,92,150,200,230,250,310,350,350
GET,/,8108,0,9,47.75911989393199,1.189399999999452,318.46739999999943,8688.0,424.4183997517045,0.0,9,62,84,93,120,200,230,270,310,320,320
,Aggregated,8108,0,9,47.75911989393199,1.189399999999452,318.46739999999943,8688.0,424.4183997517045,0.0,9,62,84,93,120,200,230,270,310,320,320
GET,/,7838,0,9,41.560314595559824,1.2540000000011986,362.71299999999985,8688.0,410.6615550277373,0.0,9,20,69,82,110,200,240,270,350,360,360
,Aggregated,7838,0,9,41.560314595559824,1.2540000000011986,362.71299999999985,8688.0,410.6615550277373,0.0,9,20,69,82,110,200,240,270,350,360,360
GET,/,7607,0,8,37.95005189956613,1.2292000000009295,365.1704000000002,8688.0,399.692189439849,0.0,8,16,61,76,100,180,220,270,290,370,370
,Aggregated,7607,0,8,37.95005189956613,1.2292000000009295,365.1704000000002,8688.0,399.692189439849,0.0,8,16,61,76,100,180,220,270,290,370,370
GET,/,7629,0,10,44.15994562852258,1.0841999999993135,482.86549999999994,8688.0,400.6214211983612,0.0,10,43,77,85,100,190,270,290,480,480,480
,Aggregated,7629,0,10,44.15994562852258,1.0841999999993135,482.86549999999994,8688.0,400.6214211983612,0.0,10,43,77,85,100,190,270,290,480,480,480
GET,/,8101,0,12,51.673724836439824,1.1913999999997316,390.20089999999993,8688.0,424.9256416259555,0.0,12,69,85,93,150,200,230,290,310,390,390
