POD,CPU,MEMORY,TIME
front-end-55b89655c7-xjqfb,260m,127Mi,1702350531.8725111
front-end-55b89655c7-xjqfb,256m,122Mi,1702350552.9948652
front-end-55b89655c7-xjqfb,214m,117Mi,1702350574.1097329
front-end-55b89655c7-xjqfb,217m,124Mi,1702350595.212443
front-end-55b89655c7-xjqfb,210m,121Mi,1702350616.319339
front-end-55b89655c7-xjqfb,275m,120Mi,1702350637.536938
front-end-55b89655c7-xjqfb,211m,115Mi,1702350658.695095
front-end-55b89655c7-xjqfb,220m,118Mi,1702350679.8183362
front-end-55b89655c7-xjqfb,210m,119Mi,1702350700.9583542
front-end-55b89655c7-xjqfb,289m,128Mi,1702350722.0759323
front-end-55b89655c7-xjqfb,198m,123Mi,1702350743.3611157
front-end-55b89655c7-xjqfb,229m,124Mi,1702350764.6710474
front-end-55b89655c7-xjqfb,219m,129Mi,1702350786.031108
front-end-55b89655c7-xjqfb,145m,120Mi,1702350807.3748846
front-end-55b89655c7-xjqfb,131m,120Mi,1702350828.7812853
front-end-55b89655c7-xjqfb,154m,121Mi,1702350850.229717
front-end-55b89655c7-xjqfb,125m,126Mi,1702350871.633739
front-end-55b89655c7-xjqfb,127m,115Mi,1702350893.08988
front-end-55b89655c7-xjqfb,129m,122Mi,1702350914.4251063
front-end-55b89655c7-xjqfb,110m,127Mi,1702350935.8124192
front-end-55b89655c7-xjqfb,154m,118Mi,1702350957.2944956
front-end-55b89655c7-xjqfb,125m,119Mi,1702350978.6747582
front-end-55b89655c7-xjqfb,126m,121Mi,1702351000.0988503
front-end-55b89655c7-xjqfb,111m,114Mi,1702351021.468692
front-end-55b89655c7-xjqfb,118m,118Mi,1702351042.821148
front-end-55b89655c7-xjqfb,157m,115Mi,1702351064.270849
front-end-55b89655c7-xjqfb,157m,115Mi,1702351085.6479843
front-end-55b89655c7-xjqfb,130m,116Mi,1702351106.956377
front-end-55b89655c7-xjqfb,130m,117Mi,1702351128.2684858
front-end-55b89655c7-xjqfb,135m,111Mi,1702351149.5731127
front-end-55b89655c7-xjqfb,138m,123Mi,1702351170.9591446
front-end-55b89655c7-xjqfb,133m,130Mi,1702351192.267408
front-end-55b89655c7-xjqfb,146m,122Mi,1702351213.5997972
front-end-55b89655c7-xjqfb,137m,117Mi,1702351234.9312122
front-end-55b89655c7-xjqfb,138m,115Mi,1702351256.2947814
front-end-55b89655c7-xjqfb,137m,110Mi,1702351277.745521
front-end-55b89655c7-xjqfb,124m,113Mi,1702351299.0897093
front-end-55b89655c7-xjqfb,153m,111Mi,1702351320.4611416
front-end-55b89655c7-xjqfb,120m,116Mi,1702351341.836804
front-end-55b89655c7-xjqfb,135m,117Mi,1702351363.208149
front-end-55b89655c7-xjqfb,115m,116Mi,1702351384.6876738
front-end-55b89655c7-xjqfb,128m,113Mi,1702351406.069986
front-end-55b89655c7-xjqfb,143m,119Mi,1702351427.508961
front-end-55b89655c7-xjqfb,128m,121Mi,1702351448.910528
front-end-55b89655c7-xjqfb,130m,122Mi,1702351470.3124158
front-end-55b89655c7-xjqfb,117m,119Mi,1702351491.7626326
front-end-55b89655c7-xjqfb,130m,117Mi,1702351513.1336792
front-end-55b89655c7-xjqfb,122m,119Mi,1702351534.5188847
front-end-55b89655c7-xjqfb,134m,119Mi,1702351555.9201212
front-end-55b89655c7-xjqfb,138m,113Mi,1702351577.2860112
front-end-55b89655c7-xjqfb,141m,114Mi,1702351598.7560878
front-end-55b89655c7-xjqfb,132m,114Mi,1702351620.125775
front-end-55b89655c7-xjqfb,142m,123Mi,1702351641.5359247
front-end-55b89655c7-xjqfb,135m,118Mi,1702351662.9335086
front-end-55b89655c7-xjqfb,144m,121Mi,1702351684.3377435
front-end-55b89655c7-xjqfb,150m,118Mi,1702351705.876927
front-end-55b89655c7-xjqfb,137m,120Mi,1702351727.2929938
front-end-55b89655c7-xjqfb,145m,113Mi,1702351748.6484413
front-end-55b89655c7-xjqfb,158m,114Mi,1702351769.995656
front-end-55b89655c7-xjqfb,149m,114Mi,1702351791.3953671
front-end-55b89655c7-xjqfb,129m,116Mi,1702351812.8555753
front-end-55b89655c7-xjqfb,120m,110Mi,1702351834.2499597
front-end-55b89655c7-xjqfb,178m,112Mi,1702351855.6552
front-end-55b89655c7-xjqfb,142m,120Mi,1702351877.0329819
front-end-55b89655c7-xjqfb,146m,122Mi,1702351898.4479356
front-end-55b89655c7-xjqfb,133m,119Mi,1702351919.9539602
front-end-55b89655c7-xjqfb,163m,117Mi,1702351941.367091
front-end-55b89655c7-xjqfb,151m,114Mi,1702351962.8006723
front-end-55b89655c7-xjqfb,179m,114Mi,1702351984.2009902
front-end-55b89655c7-xjqfb,149m,119Mi,1702352005.6470604
front-end-55b89655c7-xjqfb,154m,113Mi,1702352027.139395
front-end-55b89655c7-xjqfb,135m,120Mi,1702352048.5376365
front-end-55b89655c7-xjqfb,160m,109Mi,1702352069.9604561
front-end-55b89655c7-xjqfb,177m,117Mi,1702352091.3491023
front-end-55b89655c7-xjqfb,149m,117Mi,1702352112.760781
front-end-55b89655c7-xjqfb,146m,116Mi,1702352134.2474535
front-end-55b89655c7-xjqfb,168m,114Mi,1702352155.6931405
front-end-55b89655c7-xjqfb,136m,115Mi,1702352177.1115255
front-end-55b89655c7-xjqfb,188m,116Mi,1702352198.5116763
front-end-55b89655c7-xjqfb,146m,114Mi,1702352219.8912735
front-end-55b89655c7-xjqfb,185m,115Mi,1702352241.3435686
front-end-55b89655c7-xjqfb,136m,120Mi,1702352262.664032
front-end-55b89655c7-xjqfb,167m,115Mi,1702352283.9970906
front-end-55b89655c7-xjqfb,135m,119Mi,1702352305.3425736
front-end-55b89655c7-xjqfb,173m,116Mi,1702352326.6510165
front-end-55b89655c7-xjqfb,167m,117Mi,1702352348.0310633
front-end-55b89655c7-xjqfb,141m,118Mi,1702352369.3342679
front-end-55b89655c7-xjqfb,152m,121Mi,1702352390.673468
front-end-55b89655c7-xjqfb,172m,116Mi,1702352412.0170028
front-end-55b89655c7-xjqfb,156m,124Mi,1702352433.340136
front-end-55b89655c7-xjqfb,139m,123Mi,1702352454.793539
front-end-55b89655c7-xjqfb,145m,118Mi,1702352476.1411881
front-end-55b89655c7-xjqfb,137m,124Mi,1702352497.460526
front-end-55b89655c7-xjqfb,172m,117Mi,1702352518.8469372
front-end-55b89655c7-xjqfb,135m,112Mi,1702352540.2080636
front-end-55b89655c7-xjqfb,152m,124Mi,1702352561.684419
front-end-55b89655c7-xjqfb,149m,121Mi,1702352583.0409474
front-end-55b89655c7-xjqfb,123m,112Mi,1702352604.4114223
front-end-55b89655c7-xjqfb,157m,116Mi,1702352625.7974207
front-end-55b89655c7-xjqfb,157m,116Mi,1702352647.1984985
front-end-55b89655c7-xjqfb,141m,123Mi,1702352668.7227733
front-end-55b89655c7-xjqfb,183m,114Mi,1702352690.1526942
front-end-55b89655c7-xjqfb,183m,114Mi,1702352711.5692866
front-end-55b89655c7-xjqfb,133m,127Mi,1702352732.9645088
front-end-55b89655c7-xjqfb,147m,111Mi,1702352754.3997085
front-end-55b89655c7-xjqfb,156m,114Mi,1702352775.9232495
front-end-55b89655c7-xjqfb,156m,114Mi,1702352797.3334744
front-end-55b89655c7-xjqfb,160m,123Mi,1702352818.7394762
front-end-55b89655c7-xjqfb,149m,121Mi,1702352840.1539826
front-end-55b89655c7-xjqfb,133m,119Mi,1702352861.5656202
front-end-55b89655c7-xjqfb,175m,118Mi,1702352883.0572658
front-end-55b89655c7-xjqfb,161m,118Mi,1702352904.430724
front-end-55b89655c7-xjqfb,141m,113Mi,1702352925.8933322
front-end-55b89655c7-xjqfb,145m,116Mi,1702352947.3011565
front-end-55b89655c7-xjqfb,137m,117Mi,1702352968.7008133
front-end-55b89655c7-xjqfb,143m,122Mi,1702352990.174166
front-end-55b89655c7-xjqfb,134m,126Mi,1702353011.5792677
front-end-55b89655c7-xjqfb,152m,113Mi,1702353032.9875724
front-end-55b89655c7-xjqfb,150m,113Mi,1702353054.3605936
front-end-55b89655c7-xjqfb,126m,112Mi,1702353075.762384
front-end-55b89655c7-xjqfb,146m,118Mi,1702353097.2957547
front-end-55b89655c7-xjqfb,167m,114Mi,1702353118.720129
front-end-55b89655c7-xjqfb,134m,115Mi,1702353140.1123831
front-end-55b89655c7-xjqfb,180m,117Mi,1702353161.5658734
front-end-55b89655c7-xjqfb,137m,112Mi,1702353182.9907002
front-end-55b89655c7-xjqfb,146m,119Mi,1702353204.4649343
front-end-55b89655c7-xjqfb,130m,112Mi,1702353225.876387
front-end-55b89655c7-xjqfb,148m,113Mi,1702353247.3361588
front-end-55b89655c7-xjqfb,124m,116Mi,1702353268.760244
front-end-55b89655c7-xjqfb,142m,116Mi,1702353290.1683245
front-end-55b89655c7-xjqfb,167m,117Mi,1702353311.6426115
front-end-55b89655c7-xjqfb,126m,120Mi,1702353332.9967728
front-end-55b89655c7-xjqfb,151m,117Mi,1702353354.3403306
front-end-55b89655c7-xjqfb,143m,120Mi,1702353375.6827028
front-end-55b89655c7-xjqfb,152m,112Mi,1702353397.0090618
front-end-55b89655c7-xjqfb,165m,117Mi,1702353418.4084725
