Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1701840541,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1701840542,100,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,82,106.12255300000001,60.62079999999992,232.75270000000003,8688.0
1701840542,100,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,82,106.12255300000001,60.62079999999992,232.75270000000003,8688.0
1701840544,300,GET,/,0.000000,0.000000,110,180,230,250,270,280,340,360,370,370,370,300,0,100,131.78506900000005,12.453300000000223,367.22309999999993,8688.0
1701840544,300,,Aggregated,0.000000,0.000000,100,160,180,200,250,270,280,340,370,370,370,300,0,100,131.78506900000005,12.453300000000223,367.22309999999993,8688.0
1701840545,400,GET,/,0.000000,0.000000,120,190,200,200,260,280,340,340,380,380,380,600,0,110.0,133.97975483333337,3.862200000000371,383.53040000000016,8688.0
1701840545,400,,Aggregated,0.000000,0.000000,110,170,190,200,250,280,340,340,380,380,380,600,0,110.0,133.97975483333337,3.862200000000371,383.53040000000016,8688.0
1701840546,500,GET,/,50.000000,0.000000,120,190,200,230,280,340,380,390,400,400,400,1000,0,120.0,144.5991153999999,2.836300000000236,397.84289999999964,8688.0
1701840546,500,,Aggregated,50.000000,0.000000,120,180,200,200,280,300,380,390,400,400,400,1000,0,120.0,144.5991153999999,2.836300000000236,397.84289999999964,8688.0
1701840547,515,GET,/,150.000000,0.000000,160,200,230,260,350,390,440,480,490,500,500,1506,0,150.0,162.4679282868524,2.836300000000236,497.95359999999977,8688.0
1701840547,515,,Aggregated,150.000000,0.000000,150,200,220,250,340,390,440,480,490,500,500,1506,0,150.0,162.4679282868524,2.836300000000236,497.95359999999977,8688.0
1701840548,515,GET,/,200.000000,0.000000,99,180,200,220,290,390,400,470,490,500,500,1986,0,98,134.71070901309133,1.4073000000003333,497.95359999999977,8688.0
1701840548,515,,Aggregated,200.000000,0.000000,98,170,200,210,290,390,400,470,490,500,500,1986,0,98,134.71070901309133,1.4073000000003333,497.95359999999977,8688.0
1701840549,515,GET,/,248.500000,0.000000,92,120,190,200,280,370,400,450,490,500,500,2496,0,92,117.59509623397408,1.4073000000003333,497.95359999999977,8688.0
1701840549,515,,Aggregated,248.500000,0.000000,92,120,190,200,280,360,400,450,490,500,500,2496,0,92,117.59509623397408,1.4073000000003333,497.95359999999977,8688.0
1701840550,515,GET,/,282.285714,0.000000,86,100,170,190,260,340,400,440,490,500,500,2995,0,86,104.56837125208638,1.4073000000003333,497.95359999999977,8688.0
1701840550,515,,Aggregated,282.285714,0.000000,86,100,160,190,250,340,400,440,490,500,500,2995,0,86,104.56837125208638,1.4073000000003333,497.95359999999977,8688.0
1701840551,515,GET,/,309.875000,0.000000,77,96,110,180,240,300,390,410,490,500,500,3500,0,78,92.59279071428539,1.3566999999987672,497.95359999999977,8688.0
1701840551,515,,Aggregated,309.875000,0.000000,78,96,120,170,240,300,390,410,490,500,500,3500,0,78,92.59279071428539,1.3566999999987672,497.95359999999977,8688.0
1701840552,515,GET,/,331.555556,0.000000,54,92,100,150,210,290,390,400,490,500,500,4004,0,60,83.4572903846152,1.3566999999987672,497.95359999999977,8688.0
1701840552,515,,Aggregated,331.555556,0.000000,54,92,100,150,210,290,390,400,490,500,500,4004,0,60,83.4572903846152,1.3566999999987672,497.95359999999977,8688.0
