POD,CPU,MEMORY,TIME
front-end-55b89655c7-f6fp5,1m,70Mi,1701670812.1006775
front-end-55b89655c7-f6fp5,37m,70Mi,1701670834.0497901
front-end-55b89655c7-f6fp5,71m,76Mi,1701670856.061073
front-end-55b89655c7-f6fp5,61m,94Mi,1701670877.921139
front-end-55b89655c7-f6fp5,56m,94Mi,1701670899.8221707
front-end-55b89655c7-f6fp5,53m,96Mi,1701670921.755633
