POD,CPU,MEMORY,TIME
front-end-55b89655c7-6ntg2,13m,61Mi,1701678823.8778489
front-end-55b89655c7-6ntg2,69m,78Mi,1701678845.6863625
front-end-55b89655c7-6ntg2,46m,95Mi,1701678867.4802377
front-end-55b89655c7-6ntg2,48m,98Mi,1701678889.2873607
front-end-55b89655c7-6ntg2,54m,98Mi,1701678911.2649612
