Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8484,0,18,44.82408703441773,1.3561000000006374,294.4130999999999,8688.0,445.8587286963684,0.0,18,48,70,82,120,160,200,240,270,290,290
,Aggregated,8484,0,18,44.82408703441773,1.3561000000006374,294.4130999999999,8688.0,445.8587286963684,0.0,18,48,70,82,120,160,200,240,270,290,290
