Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1702580158,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702580159,100,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,78,79.11887799999998,57.1588999999999,96.59600000000013,8688.0
1702580159,100,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,78,79.11887799999998,57.1588999999999,96.59600000000013,8688.0
1702580160,200,GET,/,0.000000,0.000000,87,120,180,190,200,250,270,270,270,270,270,300,0,83,100.75811566666678,13.255200000000134,274.8900000000001,8688.0
1702580160,200,,Aggregated,0.000000,0.000000,87,120,180,190,200,250,270,270,270,270,270,300,0,83,100.75811566666678,13.255200000000134,274.8900000000001,8688.0
1702580161,300,GET,/,0.000000,0.000000,100,140,170,180,190,200,250,260,270,270,270,600,0,91,107.81264900000008,6.253199999999737,274.8900000000001,8688.0
1702580161,300,,Aggregated,0.000000,0.000000,100,140,170,180,190,200,250,260,270,270,270,600,0,91,107.81264900000008,6.253199999999737,274.8900000000001,8688.0
1702580162,400,GET,/,100.000000,0.000000,100,150,180,190,220,270,280,300,370,370,370,1000,0,96,119.38770210000004,6.253199999999737,373.36800000000017,8688.0
1702580162,400,,Aggregated,100.000000,0.000000,100,150,180,190,220,270,280,300,370,370,370,1000,0,96,119.38770210000004,6.253199999999737,373.36800000000017,8688.0
1702580163,500,GET,/,150.000000,0.000000,120,180,190,200,270,290,320,340,370,370,370,1500,0,100.0,133.52446933333346,6.253199999999737,373.36800000000017,8688.0
1702580163,500,,Aggregated,150.000000,0.000000,120,180,190,200,270,290,320,340,370,370,370,1500,0,100.0,133.52446933333346,6.253199999999737,373.36800000000017,8688.0
1702580164,559,GET,/,200.000000,0.000000,120,180,190,200,240,280,300,330,370,370,370,2059,0,110.0,130.3311220981061,1.8804999999995076,373.36800000000017,8688.0
1702580164,559,,Aggregated,200.000000,0.000000,120,180,190,200,240,280,300,330,370,370,370,2059,0,110.0,130.3311220981061,1.8804999999995076,373.36800000000017,8688.0
1702580165,559,GET,/,300.000000,0.000000,98,160,180,190,220,270,290,330,360,370,370,2584,0,94,112.52777701238419,1.6052000000001954,373.36800000000017,8688.0
1702580165,559,,Aggregated,300.000000,0.000000,98,160,180,190,220,270,290,330,360,370,370,2584,0,94,112.52777701238419,1.6052000000001954,373.36800000000017,8688.0
1702580166,559,GET,/,343.166667,0.000000,77,140,170,190,210,270,290,320,360,370,370,3099,0,77,98.54033362375003,1.4932999999999197,373.36800000000017,8688.0
1702580166,559,,Aggregated,343.166667,0.000000,77,140,170,190,210,270,290,320,360,370,370,3099,0,77,98.54033362375003,1.4932999999999197,373.36800000000017,8688.0
1702580167,559,GET,/,360.428571,0.000000,69,100,160,180,200,250,290,310,350,370,370,3658,0,70,89.93855817386581,1.4932999999999197,373.36800000000017,8688.0
1702580167,559,,Aggregated,360.428571,0.000000,69,100,160,180,200,250,290,310,350,370,370,3658,0,70,89.93855817386581,1.4932999999999197,373.36800000000017,8688.0
1702580168,559,GET,/,385.125000,0.000000,63,99,140,170,200,230,280,300,350,370,370,4216,0,65,84.02425120967771,1.4932999999999197,373.36800000000017,8688.0
1702580168,559,,Aggregated,385.125000,0.000000,63,99,140,170,200,230,280,300,350,370,370,4216,0,65,84.02425120967771,1.4932999999999197,373.36800000000017,8688.0
