Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9292,0,65,65.23408916272034,1.507700000001222,309.6389000000004,8688.0,486.9277577289364,0.0,65,82,91,99,150,190,220,230,290,310,310
,Aggregated,9292,0,65,65.23408916272034,1.507700000001222,309.6389000000004,8688.0,486.9277577289364,0.0,65,82,91,99,150,190,220,230,290,310,310
