Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9802,0,59,66.83303781881251,0.9791999999997358,407.12599999999986,1507.0,513.6940815067512,0.0,59,80,91,100,130,180,210,250,370,410,410
,Aggregated,9802,0,59,66.83303781881251,0.9791999999997358,407.12599999999986,1507.0,513.6940815067512,0.0,59,80,91,100,130,180,210,250,370,410,410
