Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7165,0,21,46.21258443824163,0.8055999999996288,650.1931000000001,1507.0,375.90707603239645,0.0,21,33,58,71,120,190,240,320,560,650,650
,Aggregated,7165,0,21,46.21258443824163,0.8055999999996288,650.1931000000001,1507.0,375.90707603239645,0.0,21,33,58,71,120,190,240,320,560,650,650
