Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9447,0,34,51.11043045411214,0.906199999999302,468.3845,1507.0,496.01048032022,0.0,34,62,74,81,97,140,220,250,330,470,470
,Aggregated,9447,0,34,51.11043045411214,0.906199999999302,468.3845,1507.0,496.01048032022,0.0,34,62,74,81,97,140,220,250,330,470,470
