POD,CPU,MEMORY,TIME
front-end-55b89655c7-fnrkb,28m,66Mi,1701450857.6463463
front-end-55b89655c7-fnrkb,61m,71Mi,1701450879.6101542
front-end-55b89655c7-fnrkb,56m,77Mi,1701450901.4505162
front-end-55b89655c7-fnrkb,57m,93Mi,1701450923.2715907
front-end-55b89655c7-fnrkb,55m,93Mi,1701450945.1435084
