POD,CPU,MEMORY,TIME
front-end-55b89655c7-rxzp6,54m,70Mi,1701444283.2535312
front-end-55b89655c7-rxzp6,1m,71Mi,1701444304.5487976
front-end-55b89655c7-rxzp6,17m,62Mi,1701444325.9797273
front-end-55b89655c7-rxzp6,50m,68Mi,1701444347.3027008
front-end-55b89655c7-rxzp6,52m,77Mi,1701444368.637816
front-end-55b89655c7-rxzp6,38m,79Mi,1701444389.944292
front-end-55b89655c7-rxzp6,41m,94Mi,1701444411.5722728
