Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1701273841,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1701273842,100,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,83,84.82526500000003,60.5426,107.07460000000002,8688.0
1701273842,100,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,83,84.82526500000003,60.5426,107.07460000000002,8688.0
1701273843,200,GET,/,0.000000,0.000000,93,180,180,180,280,300,300,300,300,300,300,300,0,91,113.68664799999992,15.083100000000016,302.2355999999999,8688.0
1701273843,200,,Aggregated,0.000000,0.000000,93,180,180,180,280,300,300,300,300,300,300,300,0,91,113.68664799999992,15.083100000000016,302.2355999999999,8688.0
1701273844,300,GET,/,0.000000,0.000000,110,140,170,180,190,200,300,300,300,300,300,600,0,100.0,113.46039133333322,15.083100000000016,302.2355999999999,8688.0
1701273844,300,,Aggregated,0.000000,0.000000,110,140,170,180,190,200,300,300,300,300,300,600,0,100.0,113.46039133333322,15.083100000000016,302.2355999999999,8688.0
1701273845,500,GET,/,150.000000,0.000000,140,180,190,190,200,210,280,300,300,300,300,1000,0,120.0,131.31303599999987,15.083100000000016,302.2355999999999,8688.0
1701273845,500,,Aggregated,150.000000,0.000000,140,180,190,190,200,210,280,300,300,300,300,1000,0,120.0,131.31303599999987,15.083100000000016,302.2355999999999,8688.0
1701273846,539,GET,/,200.000000,0.000000,130,180,190,200,210,280,300,300,370,370,370,1538,0,120.0,134.4891977893368,14.71769999999939,371.5396000000002,8688.0
1701273846,539,,Aggregated,200.000000,0.000000,130,180,190,200,210,280,300,300,370,370,370,1538,0,120.0,134.4891977893368,14.71769999999939,371.5396000000002,8688.0
1701273847,539,GET,/,245.750000,0.000000,110,170,180,190,200,220,290,300,370,370,370,2063,0,100.0,116.871082113427,2.8981000000003476,371.5396000000002,8688.0
1701273847,539,,Aggregated,245.750000,0.000000,110,170,180,190,200,220,290,300,370,370,370,2063,0,100.0,116.871082113427,2.8981000000003476,371.5396000000002,8688.0
1701273848,539,GET,/,284.400000,0.000000,85,120,180,180,200,210,290,300,370,370,370,2587,0,85,98.80901252415923,1.915000000000333,371.5396000000002,8688.0
1701273848,539,,Aggregated,284.400000,0.000000,85,120,180,180,200,210,290,300,370,370,370,2587,0,85,98.80901252415923,1.915000000000333,371.5396000000002,8688.0
1701273849,539,GET,/,317.000000,0.000000,71,100,140,180,200,200,290,300,360,370,370,3120,0,73,86.63811762820515,1.915000000000333,371.5396000000002,8688.0
1701273849,539,,Aggregated,317.000000,0.000000,71,100,140,180,200,200,290,300,360,370,370,3120,0,73,86.63811762820515,1.915000000000333,371.5396000000002,8688.0
1701273850,539,GET,/,343.000000,0.000000,54,88,110,170,190,200,280,290,360,370,370,3647,0,58,76.13981782286795,1.4433000000000362,371.5396000000002,8688.0
1701273850,539,,Aggregated,343.000000,0.000000,54,88,110,170,190,200,280,290,360,370,370,3647,0,58,76.13981782286795,1.4433000000000362,371.5396000000002,8688.0
1701273851,539,GET,/,365.750000,0.000000,35,77,100,120,190,200,280,290,360,370,370,4179,0,42,68.77930416367528,1.4433000000000362,371.5396000000002,8688.0
1701273851,539,,Aggregated,365.750000,0.000000,35,77,100,120,190,200,280,290,360,370,370,4179,0,42,68.77930416367528,1.4433000000000362,371.5396000000002,8688.0
