Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1702370486,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702370487,100,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,89,107.35399499999998,60.424899999999894,182.95930000000004,8688.0
1702370487,100,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,89,107.35399499999998,60.424899999999894,182.95930000000004,8688.0
1702370488,200,GET,/,0.000000,0.000000,200,260,280,290,330,360,360,380,390,390,390,300,0,160.0,162.15984500000002,12.354500000000268,386.01600000000013,8688.0
1702370488,200,,Aggregated,0.000000,0.000000,200,260,280,290,330,360,360,380,390,390,390,300,0,160.0,162.15984500000002,12.354500000000268,386.01600000000013,8688.0
1702370489,300,GET,/,0.000000,0.000000,100,170,190,200,280,330,360,360,390,390,390,600,0,100.0,135.59760333333352,8.813099999999796,386.01600000000013,8688.0
1702370489,300,,Aggregated,0.000000,0.000000,100,170,190,200,280,330,360,360,390,390,390,600,0,100.0,135.59760333333352,8.813099999999796,386.01600000000013,8688.0
1702370490,468,GET,/,150.000000,0.000000,180,200,260,270,290,300,350,360,390,390,390,1000,0,160.0,159.63811680000032,8.813099999999796,386.01600000000013,8688.0
1702370490,468,,Aggregated,150.000000,0.000000,180,200,260,270,290,300,350,360,390,390,390,1000,0,160.0,159.63811680000032,8.813099999999796,386.01600000000013,8688.0
1702370491,468,GET,/,200.000000,0.000000,190,200,260,280,290,300,350,360,400,400,400,1420,0,190.0,172.84057359154943,8.813099999999796,395.72430000000037,8688.0
1702370491,468,,Aggregated,200.000000,0.000000,190,200,260,280,290,300,350,360,400,400,400,1420,0,190.0,172.84057359154943,8.813099999999796,395.72430000000037,8688.0
1702370492,468,GET,/,242.500000,0.000000,170,200,220,270,300,310,360,390,400,400,400,1809,0,160.0,155.96073372028744,1.5399000000000385,399.2008999999994,8688.0
1702370492,468,,Aggregated,242.500000,0.000000,170,200,220,270,300,310,360,390,400,400,400,1809,0,160.0,155.96073372028744,1.5399000000000385,399.2008999999994,8688.0
1702370493,468,GET,/,258.800000,0.000000,140,200,210,260,290,300,350,390,400,400,400,2277,0,120.0,150.80078397013617,1.5399000000000385,399.2008999999994,8688.0
1702370493,468,,Aggregated,258.800000,0.000000,140,200,210,260,290,300,350,390,400,400,400,2277,0,120.0,150.80078397013617,1.5399000000000385,399.2008999999994,8688.0
1702370494,468,GET,/,291.333333,0.000000,110,190,200,210,290,300,350,380,400,400,400,2714,0,110.0,138.36076540162142,1.5399000000000385,399.2008999999994,8688.0
1702370494,468,,Aggregated,291.333333,0.000000,110,190,200,210,290,300,350,380,400,400,400,2714,0,110.0,138.36076540162142,1.5399000000000385,399.2008999999994,8688.0
1702370495,468,GET,/,310.857143,0.000000,100,180,200,200,290,300,330,360,400,400,400,3178,0,100.0,123.18007004405298,1.5399000000000385,399.2008999999994,8688.0
1702370495,468,,Aggregated,310.857143,0.000000,100,180,200,200,290,300,330,360,400,400,400,3178,0,100.0,123.18007004405298,1.5399000000000385,399.2008999999994,8688.0
1702370496,468,GET,/,322.875000,0.000000,94,110,190,200,280,300,310,360,400,400,400,3639,0,94,111.66515028854062,1.2087000000011727,399.2008999999994,8688.0
1702370496,468,,Aggregated,322.875000,0.000000,94,110,190,200,280,300,310,360,400,400,400,3639,0,94,111.66515028854062,1.2087000000011727,399.2008999999994,8688.0
