Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9207,0,12,48.3155149451506,1.254799999998113,391.8606000000002,8688.0,483.57722027552376,0.0,12,66,80,88,110,190,250,280,310,390,390
,Aggregated,9207,0,12,48.3155149451506,1.254799999998113,391.8606000000002,8688.0,483.57722027552376,0.0,12,66,80,88,110,190,250,280,310,390,390
