Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7928,0,14,44.120733829465244,1.228099999998733,472.0521,8688.0,415.4036723460025,0.0,14,53,75,82,99,170,260,290,380,470,470
,Aggregated,7928,0,14,44.120733829465244,1.228099999998733,472.0521,8688.0,415.4036723460025,0.0,14,53,75,82,99,170,260,290,380,470,470
