POD,CPU,MEMORY,TIME
front-end-55b89655c7-wz2c2,1m,71Mi,1701797523.5630546
front-end-55b89655c7-wz2c2,58m,72Mi,1701797545.4768384
front-end-55b89655c7-wz2c2,55m,75Mi,1701797567.3861213
front-end-55b89655c7-wz2c2,53m,97Mi,1701797589.1816165
front-end-55b89655c7-wz2c2,57m,96Mi,1701797611.1771865
