POD,CPU,MEMORY,TIME
front-end-55b89655c7-wz27n,1m,94Mi,1701796580.959741
front-end-55b89655c7-wz27n,2m,94Mi,1701796601.8434427
front-end-55b89655c7-wz27n,1m,94Mi,1701796622.7329469
front-end-55b89655c7-wz27n,2m,94Mi,1701796643.671792
front-end-55b89655c7-wz27n,2m,94Mi,1701796664.848261
front-end-55b89655c7-wz27n,88m,104Mi,1701796686.0260956
front-end-55b89655c7-wz27n,97m,97Mi,1701796707.22199
front-end-55b89655c7-wz27n,67m,98Mi,1701796728.2898777
front-end-55b89655c7-wz27n,70m,101Mi,1701796749.5269995
front-end-55b89655c7-wz27n,69m,103Mi,1701796770.7907708
front-end-55b89655c7-wz27n,71m,97Mi,1701796792.3176973
front-end-55b89655c7-wz27n,40m,100Mi,1701796813.622999
front-end-55b89655c7-wz27n,47m,100Mi,1701796835.011448
front-end-55b89655c7-wz27n,56m,102Mi,1701796856.3466032
front-end-55b89655c7-wz27n,90m,100Mi,1701796877.7661264
front-end-55b89655c7-wz27n,65m,103Mi,1701796899.1772447
front-end-55b89655c7-wz27n,46m,101Mi,1701796920.5882356
front-end-55b89655c7-wz27n,86m,107Mi,1701796941.9293842
front-end-55b89655c7-wz27n,78m,104Mi,1701796963.379876
front-end-55b89655c7-wz27n,73m,109Mi,1701796984.6872885
front-end-55b89655c7-wz27n,51m,109Mi,1701797006.1864748
front-end-55b89655c7-wz27n,70m,109Mi,1701797027.49823
front-end-55b89655c7-wz27n,55m,112Mi,1701797048.8875797
front-end-55b89655c7-wz27n,60m,114Mi,1701797070.2129693
front-end-55b89655c7-wz27n,53m,101Mi,1701797091.6235924
front-end-55b89655c7-wz27n,59m,101Mi,1701797113.027646
front-end-55b89655c7-wz27n,56m,92Mi,1701797134.4299815
front-end-55b89655c7-wz27n,58m,92Mi,1701797155.7747095
front-end-55b89655c7-wz27n,67m,102Mi,1701797177.1900704
front-end-55b89655c7-wz27n,89m,95Mi,1701797198.5380204
front-end-55b89655c7-wz27n,93m,95Mi,1701797220.0734513
front-end-55b89655c7-wz27n,83m,101Mi,1701797241.4915853
front-end-55b89655c7-wz27n,79m,97Mi,1701797263.142808
front-end-55b89655c7-wz27n,41m,97Mi,1701797284.7352228
front-end-55b89655c7-wz27n,60m,100Mi,1701797306.3952599
front-end-55b89655c7-wz27n,63m,100Mi,1701797328.0401874
front-end-55b89655c7-wz27n,68m,101Mi,1701797349.7280028
front-end-55b89655c7-wz27n,69m,105Mi,1701797371.3749464
front-end-55b89655c7-wz27n,80m,105Mi,1701797393.1402123
front-end-55b89655c7-wz27n,94m,110Mi,1701797414.763633
front-end-55b89655c7-wz27n,69m,109Mi,1701797436.5776486
front-end-55b89655c7-wz27n,86m,108Mi,1701797458.1853404
front-end-55b89655c7-wz27n,64m,111Mi,1701797479.9478302
front-end-55b89655c7-wz27n,50m,111Mi,1701797501.7019856
front-end-55b89655c7-wz27n,50m,105Mi,1701797523.5630546
front-end-55b89655c7-wz27n,50m,105Mi,1701797545.4768384
front-end-55b89655c7-wz27n,57m,109Mi,1701797567.3861213
front-end-55b89655c7-wz27n,54m,110Mi,1701797589.1816165
front-end-55b89655c7-wz27n,51m,109Mi,1701797611.1771865
front-end-55b89655c7-wz27n,54m,98Mi,1701797632.8123858
front-end-55b89655c7-wz27n,70m,103Mi,1701797654.6461256
