Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9201,0,61,77.75707568742548,1.380099999998663,424.06640000000095,8688.0,482.4014711224494,0.0,61,97,120,160,190,210,270,290,320,420,420
,Aggregated,9201,0,61,77.75707568742548,1.380099999998663,424.06640000000095,8688.0,482.4014711224494,0.0,61,97,120,160,190,210,270,290,320,420,420
