Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9495,0,30,51.74963344918359,1.122999999999763,371.89760000000047,1507.0,499.5090562592868,0.0,30,59,75,83,120,170,200,240,330,370,370
,Aggregated,9495,0,30,51.74963344918359,1.122999999999763,371.89760000000047,1507.0,499.5090562592868,0.0,30,59,75,83,120,170,200,240,330,370,370
