Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9155,0,29,47.14953456034935,1.0881999999980962,325.8118000000003,1507.0,480.13838401649605,0.0,29,50,65,76,110,140,200,220,280,330,330
,Aggregated,9155,0,29,47.14953456034935,1.0881999999980962,325.8118000000003,1507.0,480.13838401649605,0.0,29,50,65,76,110,140,200,220,280,330,330
