Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7405,0,17,43.64344638757588,0.9543000000000745,370.88050000000015,1507.0,389.78420308311934,0.0,17,45,65,76,100,170,200,270,300,370,370
,Aggregated,7405,0,17,43.64344638757588,0.9543000000000745,370.88050000000015,1507.0,389.78420308311934,0.0,17,45,65,76,100,170,200,270,300,370,370
