Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8668,0,73,90.3322360982923,1.145699999998584,698.3178000000007,1507.0,454.30803907024733,0.0,73,93,100,120,190,260,390,450,690,700,700
,Aggregated,8668,0,73,90.3322360982923,1.145699999998584,698.3178000000007,1507.0,454.30803907024733,0.0,73,93,100,120,190,260,390,450,690,700,700
