Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8507,0,21,41.72853957916998,1.0390999999998485,395.7260000000007,1507.0,446.6556389539657,0.0,21,31,52,70,110,160,210,220,390,400,400
,Aggregated,8507,0,21,41.72853957916998,1.0390999999998485,395.7260000000007,1507.0,446.6556389539657,0.0,21,31,52,70,110,160,210,220,390,400,400
