POD,CPU,MEMORY,TIME
front-end-55b89655c7-hh72m,51m,70Mi,1701508348.0135949
front-end-55b89655c7-hh72m,1m,70Mi,1701508369.9040055
front-end-55b89655c7-hh72m,5m,72Mi,1701508391.724454
front-end-55b89655c7-hh72m,67m,81Mi,1701508413.5222917
front-end-55b89655c7-hh72m,92m,101Mi,1701508435.2695575
front-end-55b89655c7-hh72m,67m,109Mi,1701508457.1174986
front-end-55b89655c7-hh72m,65m,112Mi,1701508478.9000244
front-end-55b89655c7-hh72m,50m,118Mi,1701508500.7488306
