POD,CPU,MEMORY,TIME
front-end-55b89655c7-r7j55,153m,97Mi,1702576833.8937554
front-end-55b89655c7-r7j55,153m,97Mi,1702576855.4102294
front-end-55b89655c7-r7j55,151m,96Mi,1702576876.821992
front-end-55b89655c7-r7j55,151m,96Mi,1702576898.2443058
front-end-55b89655c7-r7j55,152m,98Mi,1702576919.6970117
front-end-55b89655c7-r7j55,144m,97Mi,1702576941.1332114
front-end-55b89655c7-r7j55,136m,95Mi,1702576962.6285703
front-end-55b89655c7-r7j55,128m,97Mi,1702576983.991642
front-end-55b89655c7-r7j55,150m,98Mi,1702577005.3346314
front-end-55b89655c7-r7j55,148m,98Mi,1702577026.6876295
front-end-55b89655c7-r7j55,141m,97Mi,1702577048.0215952
front-end-55b89655c7-r7j55,187m,96Mi,1702577069.4514077
front-end-55b89655c7-r7j55,141m,97Mi,1702577090.7753131
front-end-55b89655c7-r7j55,189m,97Mi,1702577112.0937533
front-end-55b89655c7-r7j55,149m,97Mi,1702577133.420353
front-end-55b89655c7-r7j55,155m,97Mi,1702577154.7640886
front-end-55b89655c7-r7j55,174m,98Mi,1702577176.192916
front-end-55b89655c7-r7j55,174m,98Mi,1702577197.5632298
front-end-55b89655c7-r7j55,186m,98Mi,1702577218.9629738
front-end-55b89655c7-r7j55,134m,97Mi,1702577240.3135269
front-end-55b89655c7-r7j55,172m,96Mi,1702577261.743133
front-end-55b89655c7-r7j55,196m,97Mi,1702577283.2067347
front-end-55b89655c7-r7j55,157m,97Mi,1702577304.7926223
front-end-55b89655c7-r7j55,153m,97Mi,1702577326.23445
front-end-55b89655c7-r7j55,155m,96Mi,1702577347.6740603
front-end-55b89655c7-r7j55,153m,96Mi,1702577369.1373725
front-end-55b89655c7-r7j55,155m,97Mi,1702577390.6763308
front-end-55b89655c7-r7j55,163m,98Mi,1702577412.1519608
front-end-55b89655c7-r7j55,151m,97Mi,1702577433.584154
front-end-55b89655c7-r7j55,151m,97Mi,1702577455.0177026
front-end-55b89655c7-r7j55,161m,98Mi,1702577476.4463732
front-end-55b89655c7-r7j55,168m,94Mi,1702577498.0152667
front-end-55b89655c7-r7j55,157m,99Mi,1702577519.482253
front-end-55b89655c7-r7j55,191m,97Mi,1702577540.9202416
front-end-55b89655c7-r7j55,152m,99Mi,1702577562.348066
front-end-55b89655c7-r7j55,169m,96Mi,1702577583.7796946
front-end-55b89655c7-r7j55,169m,96Mi,1702577605.3079736
front-end-55b89655c7-r7j55,146m,98Mi,1702577626.7840514
front-end-55b89655c7-r7j55,191m,94Mi,1702577648.2006698
front-end-55b89655c7-r7j55,156m,98Mi,1702577669.6670742
front-end-55b89655c7-r7j55,145m,98Mi,1702577691.1017423
front-end-55b89655c7-r7j55,145m,98Mi,1702577712.6119869
front-end-55b89655c7-r7j55,151m,96Mi,1702577762.1194499
front-end-55b89655c7-r7j55,152m,99Mi,1702577783.4675865
front-end-55b89655c7-r7j55,136m,98Mi,1702577804.7861779
front-end-55b89655c7-r7j55,141m,96Mi,1702577826.1983037
front-end-55b89655c7-r7j55,129m,96Mi,1702577847.5521262
front-end-55b89655c7-r7j55,144m,97Mi,1702577868.9061646
front-end-55b89655c7-r7j55,138m,97Mi,1702577890.2854168
front-end-55b89655c7-r7j55,154m,98Mi,1702577911.6222515
front-end-55b89655c7-r7j55,140m,95Mi,1702577933.1692502
front-end-55b89655c7-r7j55,179m,99Mi,1702577954.565362
front-end-55b89655c7-r7j55,150m,98Mi,1702577975.9276133
