Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
117.8045515394913,1703204696.6732302,1703204696.6732302,,vertical
109.77242302543507,1703204696.6732302,1703204718.2192402,,vertical
105.75635876840695,1703204696.6732302,1703204739.7675116,,vertical
100.40160642570281,1703204696.6732302,1703204761.3526719,,vertical
78.98259705488621,1703204696.6732302,1703204782.901435,,vertical
81.6599732262383,1703204696.6732302,1703204804.8051782,,vertical
82.99866131191432,1703204696.6732302,1703204826.601992,,vertical
82.99866131191432,1703204696.6732302,1703204848.12773,,vertical
85.6760374832664,1703204696.6732302,1703204869.678818,,vertical
89.0227576974565,1703204696.6732302,1703204891.7720397,,vertical
87.68406961178046,1703204696.6732302,1703204913.4823275,,vertical
82.3293172690763,1703204696.6732302,1703204935.084931,,vertical
92.36947791164658,1703204696.6732302,1703204956.7880669,,vertical
98.39357429718875,1703204696.6732302,1703204978.386954,,vertical
97.05488621151272,1703204696.6732302,1703205000.0389807,,vertical
102.40963855421687,1703204696.6732302,1703205021.7324939,,vertical
95.71619812583668,1703204696.6732302,1703205043.3239052,,vertical
109.10307898259705,1703204696.6732302,1703205064.891071,,vertical
117.13520749665328,1703204696.6732302,1703205086.5035977,,vertical
111.11111111111111,1703204696.6732302,1703205108.0969028,,vertical
109.77242302543507,1703204696.6732302,1703205129.718953,,vertical
109.10307898259705,1703204696.6732302,1703205151.2542613,,vertical
107.76439089692101,1703204696.6732302,1703205172.8146126,,vertical
91.03078982597054,1703204696.6732302,1703205194.3664775,,vertical
91.03078982597054,1703204696.6732302,1703205215.981202,,vertical
97.05488621151272,1703204696.6732302,1703205237.6375217,,vertical
93.70816599732262,1703204696.6732302,1703205259.1481411,,vertical
95.04685408299866,1703204696.6732302,1703205280.654108,,vertical
95.71619812583668,1703204696.6732302,1703205302.1687508,,vertical
108.43373493975903,1703204696.6732302,1703205323.6969817,,vertical
117.8045515394913,1703204696.6732302,1703205345.4227562,,vertical
109.10307898259705,1703204696.6732302,1703205367.062782,,vertical
107.76439089692101,1703204696.6732302,1703205388.780995,,vertical
106.42570281124497,1703204696.6732302,1703205410.3754025,,vertical
110.4417670682731,1703204696.6732302,1703205431.9621053,,vertical
109.77242302543507,1703204696.6732302,1703205453.659103,,vertical
104.41767068273093,1703204696.6732302,1703205475.2896867,,vertical
105.08701472556895,1703204696.6732302,1703205497.1149948,,vertical
101.07095046854083,1703204696.6732302,1703205518.9224381,,vertical
101.74029451137885,1703204696.6732302,1703205540.46213,,vertical
103.74832663989291,1703204696.6732302,1703205562.0858421,,vertical
113.78848728246318,1703204696.6732302,1703205583.647164,,vertical
109.10307898259705,1703204696.6732302,1703205605.379433,,vertical
111.11111111111111,1703204696.6732302,1703205627.1784074,,vertical
111.78045515394913,1703204696.6732302,1703205648.7540019,,vertical
103.74832663989291,1703204696.6732302,1703205670.4463491,,vertical
112.44979919678715,1703204696.6732302,1703205692.074993,,vertical
111.11111111111111,1703204696.6732302,1703205713.6240697,,vertical
112.44979919678715,1703204696.6732302,1703205735.2148283,,vertical
117.8045515394913,1703204696.6732302,1703205756.7981355,,vertical
114.4578313253012,1703204696.6732302,1703205778.452067,,vertical
111.11111111111111,1703204696.6732302,1703205800.2718318,,vertical
104.41767068273093,1703204696.6732302,1703205821.8988059,,vertical
108.43373493975903,1703204696.6732302,1703205843.726193,,vertical
114.4578313253012,1703204696.6732302,1703205865.4597387,,vertical
114.4578313253012,1703204696.6732302,1703205887.1250947,,vertical
117.13520749665328,1703204696.6732302,1703205908.7431824,,vertical
114.4578313253012,1703204696.6732302,1703205930.3062756,,vertical
116.46586345381526,1703204696.6732302,1703205951.8855832,,vertical
120.48192771084338,1703204696.6732302,1703205973.492611,,vertical
116.46586345381526,1703204696.6732302,1703205995.1373563,,vertical
103.07898259705489,1703204696.6732302,1703206016.9127834,,vertical
115.12717536813922,1703204696.6732302,1703206038.4525297,,vertical
114.4578313253012,1703204696.6732302,1703206060.0250719,,vertical
107.76439089692101,1703204696.6732302,1703206081.5601037,,vertical
114.4578313253012,1703204696.6732302,1703206103.4895158,,vertical
103.74832663989291,1703204696.6732302,1703206125.0439005,,vertical
108.43373493975903,1703204696.6732302,1703206146.6231,,vertical
111.78045515394913,1703204696.6732302,1703206168.5076957,,vertical
103.07898259705489,1703204696.6732302,1703206190.34438,,vertical
110.4417670682731,1703204696.6732302,1703206212.004771,,vertical
119.14323962516734,1703204696.6732302,1703206233.5922103,,vertical
120.48192771084338,1703204696.6732302,1703206255.170203,,vertical
116.46586345381526,1703204696.6732302,1703206276.7479718,,vertical
111.11111111111111,1703204696.6732302,1703206298.6527622,,vertical
121.8206157965194,1703204696.6732302,1703206320.3662572,,vertical
117.8045515394913,1703204696.6732302,1703206342.0203776,,vertical
115.12717536813922,1703204696.6732302,1703206363.5920424,,vertical
117.8045515394913,1703204696.6732302,1703206385.1450849,,vertical
127.17536813922356,1703204696.6732302,1703206406.6921651,,vertical
133.86880856760374,1703204696.6732302,1703206428.3127735,,vertical
119.81258366800536,1703204696.6732302,1703206449.862726,,vertical
125.1673360107095,1703204696.6732302,1703206471.474039,,vertical
132.53012048192772,1703204696.6732302,1703206493.0378735,,vertical
128.5140562248996,1703204696.6732302,1703206514.6625726,,vertical
128.5140562248996,1703204696.6732302,1703206536.3500016,,vertical
125.83668005354752,1703204696.6732302,1703206557.9132524,,vertical
124.49799196787149,1703204696.6732302,1703206579.4943814,,vertical
129.85274431057564,1703204696.6732302,1703206601.061683,,vertical
130.52208835341366,1703204696.6732302,1703206622.6259527,,vertical
137.88487282463186,1703204696.6732302,1703206644.255671,,vertical
132.53012048192772,1703204696.6732302,1703206665.7836046,,vertical
117.8045515394913,1703204696.6732302,1703206687.6489203,,vertical
119.81258366800536,1703204696.6732302,1703206709.2260728,,vertical
131.19143239625168,1703204696.6732302,1703206730.7854626,,vertical
120.48192771084338,1703204696.6732302,1703206752.4857388,,vertical
107.76439089692101,1703204696.6732302,1703206774.2181144,,vertical
118.47389558232932,1703204696.6732302,1703206795.8195002,,vertical
120.48192771084338,1703204696.6732302,1703206817.5724816,,vertical
111.78045515394913,1703204696.6732302,1703206839.1304617,,vertical
116.46586345381526,1703204696.6732302,1703206860.7136695,,vertical
129.18340026773762,1703204696.6732302,1703206882.2811432,,vertical
123.15930388219545,1703204696.6732302,1703206903.8875377,,vertical
117.8045515394913,1703204696.6732302,1703206925.4636953,,vertical
111.78045515394913,1703204696.6732302,1703206947.0334005,,vertical
108.43373493975903,1703204696.6732302,1703206968.707511,,vertical
112.44979919678715,1703204696.6732302,1703206990.2721546,,vertical
103.74832663989291,1703204696.6732302,1703207011.8214607,,vertical
107.76439089692101,1703204696.6732302,1703207033.4321647,,vertical
115.79651941097724,1703204696.6732302,1703207054.963041,,vertical
112.44979919678715,1703204696.6732302,1703207076.614768,,vertical
126.50602409638554,1703204696.6732302,1703207098.2281878,,vertical
125.1673360107095,1703204696.6732302,1703207119.7904005,,vertical
115.79651941097724,1703204696.6732302,1703207141.3727224,,vertical
124.49799196787149,1703204696.6732302,1703207162.9198234,,vertical
115.79651941097724,1703204696.6732302,1703207184.9118388,,vertical
115.12717536813922,1703204696.6732302,1703207206.443773,,vertical
106.42570281124497,1703204696.6732302,1703207228.0520756,,vertical
99.73226238286479,1703204696.6732302,1703207249.685521,,vertical
100.40160642570281,1703204696.6732302,1703207271.446713,,vertical
95.71619812583668,1703204696.6732302,1703207293.334104,,vertical
114.4578313253012,1703204696.6732302,1703207314.905408,,vertical
115.79651941097724,1703204696.6732302,1703207336.4974384,,vertical
119.81258366800536,1703204696.6732302,1703207358.0872474,,vertical
125.83668005354752,1703204696.6732302,1703207380.1991005,,vertical
111.78045515394913,1703204696.6732302,1703207401.8525128,,vertical
119.81258366800536,1703204696.6732302,1703207423.3805118,,vertical
119.81258366800536,1703204696.6732302,1703207444.9440672,,vertical
115.12717536813922,1703204696.6732302,1703207466.6412203,,vertical
127.17536813922356,1703204696.6732302,1703207488.3102448,,vertical
123.82864792503347,1703204696.6732302,1703207510.0351949,,vertical
117.13520749665328,1703204696.6732302,1703207531.6410272,,vertical
126.50602409638554,1703204696.6732302,1703207553.223395,,vertical
117.8045515394913,1703204696.6732302,1703207574.9194982,,vertical
111.78045515394913,1703204696.6732302,1703207596.497452,,vertical
134.53815261044176,1703204696.6732302,1703207618.1444702,,vertical
126.50602409638554,1703204696.6732302,1703207639.6799703,,vertical
124.49799196787149,1703204696.6732302,1703207661.2469714,,vertical
129.85274431057564,1703204696.6732302,1703207682.8527749,,vertical
125.83668005354752,1703204696.6732302,1703207704.4417748,,vertical
125.83668005354752,1703204696.6732302,1703207726.2235184,,vertical
113.78848728246318,1703204696.6732302,1703207747.794912,,vertical
118.47389558232932,1703204696.6732302,1703207769.4019644,,vertical
130.52208835341366,1703204696.6732302,1703207790.982955,,vertical
123.15930388219545,1703204696.6732302,1703207812.5999506,,vertical
123.15930388219545,1703204696.6732302,1703207834.3784425,,vertical
125.1673360107095,1703204696.6732302,1703207855.9648988,,vertical
124.49799196787149,1703204696.6732302,1703207877.4935615,,vertical
132.53012048192772,1703204696.6732302,1703207899.0997062,,vertical
134.53815261044176,1703204696.6732302,1703207920.668527,,vertical
129.85274431057564,1703204696.6732302,1703207942.3814275,,vertical
127.84471218206158,1703204696.6732302,1703207963.9673393,,vertical
133.19946452476572,1703204696.6732302,1703207985.5241714,,vertical
124.49799196787149,1703204696.6732302,1703208007.1531277,,vertical
121.8206157965194,1703204696.6732302,1703208028.7121751,,vertical
133.86880856760374,1703204696.6732302,1703208050.481738,,vertical
126.50602409638554,1703204696.6732302,1703208072.2644958,,vertical
125.1673360107095,1703204696.6732302,1703208094.0805106,,vertical
126.50602409638554,1703204696.6732302,1703208115.7021854,,vertical
126.50602409638554,1703204696.6732302,1703208137.267758,,vertical
127.84471218206158,1703204696.6732302,1703208158.90339,,vertical
135.20749665327978,1703204696.6732302,1703208180.461705,,vertical
127.84471218206158,1703204696.6732302,1703208202.043372,,vertical
125.1673360107095,1703204696.6732302,1703208223.6567757,,vertical
130.52208835341366,1703204696.6732302,1703208245.195958,,vertical
124.49799196787149,1703204696.6732302,1703208266.8487616,,vertical
130.52208835341366,1703204696.6732302,1703208288.485234,,vertical
125.1673360107095,1703204696.6732302,1703208310.03842,,vertical
119.14323962516734,1703204696.6732302,1703208331.61923,,vertical
115.12717536813922,1703204696.6732302,1703208353.2105489,,vertical
121.1512717536814,1703204696.6732302,1703208374.8647468,,vertical
120.48192771084338,1703204696.6732302,1703208396.4298778,,vertical
113.11914323962517,1703204696.6732302,1703208417.9588795,,vertical
112.44979919678715,1703204696.6732302,1703208439.5018413,,vertical
119.14323962516734,1703204696.6732302,1703208461.0164475,,vertical
118.47389558232932,1703204696.6732302,1703208482.619245,,vertical
112.44979919678715,1703204696.6732302,1703208504.2297091,,vertical
115.12717536813922,1703204696.6732302,1703208525.7580116,,vertical
111.11111111111111,1703204696.6732302,1703208547.302625,,vertical
105.75635876840695,1703204696.6732302,1703208569.053741,,vertical
105.75635876840695,1703204696.6732302,1703208590.6994445,,vertical
111.78045515394913,1703204696.6732302,1703208612.2535546,,vertical
123.82864792503347,1703204696.6732302,1703208633.8491354,,vertical
134.53815261044176,1703204696.6732302,1703208655.3808136,,vertical
137.88487282463186,1703204696.6732302,1703208676.9509373,,vertical
136.54618473895582,1703204696.6732302,1703208698.6322157,,vertical
138.55421686746988,1703204696.6732302,1703208720.2887673,,vertical
124.49799196787149,1703204696.6732302,1703208741.847781,,vertical
116.46586345381526,1703204696.6732302,1703208763.380861,,vertical
121.1512717536814,1703204696.6732302,1703208784.9520252,,vertical
119.14323962516734,1703204696.6732302,1703208806.6271477,,vertical
133.19946452476572,1703204696.6732302,1703208828.18308,,vertical
132.53012048192772,1703204696.6732302,1703208849.7939765,,vertical
