Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6187,0,13,59.14029039922437,1.3129999999996755,451.0212,8688.0,325.25512157429336,0.0,13,82,92,96,180,200,290,300,380,450,450
,Aggregated,6187,0,13,59.14029039922437,1.3129999999996755,451.0212,8688.0,325.25512157429336,0.0,13,82,92,96,180,200,290,300,380,450,450
