Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
148.75,0,1701264018.4713411,0,threshold,1701264018.4713411,,,1
175.0,0,1701264039.9267697,0,threshold,1701264039.9267697,,,1
171.25,0,1701264061.2740047,0,threshold,1701264061.2740047,,,1
158.75,0,1701264082.6038601,0,threshold,1701264082.6038601,,,1
171.25,0,1701264104.0089755,0,threshold,1701264104.0089755,,,1
186.75465070895305,0,1701264125.5574358,0,predict,1701264125.5574358,0.10324934854856442,-175654261.17963043,1
187.32467871005377,0,1701264147.0501306,0,predict,1701264147.0501306,0.1430066071981559,-243291856.64334247,1
181.16223887023418,0,1701264168.4794927,0,predict,1701264168.4794927,0.11681269431205817,-198729093.74499887,1
197.85099594516146,0,1701264189.9748683,0,predict,1701264189.9748683,0.15059789884380034,-256206648.41547337,1
184.0480377106374,0,1701264211.4408493,0,predict,1701264211.4408493,0.023321277107033828,-39675493.77984612,5
196.54683080786506,0,1701264233.040997,0,predict,1701264233.040997,0.07054456713991615,-120014784.23561415,5
182.18801357744846,0,1701264254.5589397,0,predict,1701264254.5589397,-0.019959004507332487,33955698.96306031,5
175.456906716107,0,1701264275.9809277,0,predict,1701264275.9809277,-0.05206780534831078,88581251.41693373,5
179.103480635667,0,1701264297.372289,0,predict,1701264297.372289,-0.0480989019625968,81829098.21373738,5
152.9971187718543,0,1701264318.627184,0,predict,1701264318.627184,-0.13221467867227693,224932257.69138548,5
173.8396649426819,0,1701264339.9532347,0,pid,1701264379.9532347,,,5
166.24472573839662,0,1701264361.3055582,0,pid,1701264379.9532347,,,5
160.11255931296603,0,1701264382.5283253,0,predict,1701264382.5283253,-0.10783000004917899,183447477.56610438,13
156.87504963452358,0,1701264403.748531,0,predict,1701264403.748531,-0.08986831933296932,152889910.66438106,13
157.37803774432814,0,1701264424.9948199,0,predict,1701264424.9948199,-0.24967758203448004,424767720.0902546,15
162.44726045746785,0,1701264446.283469,0,pid,1701264486.283469,,,15
162.02531645569618,0,1701264467.5862088,0,pid,1701264486.283469,,,15
186.18509282176703,0,1701264488.8240016,0,predict,1701264488.8240016,0.28195205390600697,-479674860.72110313,18
180.05170798559178,0,1701264510.0784461,0,predict,1701264510.0784461,0.2390728188275469,-406725943.3047425,18
181.98508785371575,0,1701264531.3358574,0,predict,1701264531.3358574,0.19815157885837728,-337108093.0494182,18
169.56675153271058,0,1701264552.6038861,0,predict,1701264552.6038861,0.1253979154462402,-213334872.30666363,18
180.0804189111931,0,1701264573.8823588,0,predict,1701264573.8823588,0.1112883715408233,-189330806.89888236,18
184.12471032767647,0,1701264595.1487114,0,predict,1701264595.1487114,0.10829505350148218,-184238381.3263308,18
172.23752360553087,0,1701264616.3845508,0,predict,1701264616.3845508,0.0782390245644385,-133105127.36187293,18
151.68128791611005,0,1701264637.6266537,0,predict,1701264637.6266537,-0.2680358927343485,456000120.2615484,25
165.82278537758472,0,1701264659.057203,0,pid,1701264699.057203,,,25
161.1814345991561,0,1701264680.4205146,0,pid,1701264699.057203,,,25
170.3646593372828,0,1701264701.870593,0,predict,1701264701.870593,0.04720385575966986,-80306110.96476528,28
166.5187603135906,0,1701264723.191051,0,predict,1701264723.191051,0.05370832868615368,-91371941.00314166,28
169.01813359217442,0,1701264744.5074644,0,predict,1701264744.5074644,0.050293972216581335,-85563217.20226584,28
171.76752311007283,0,1701264765.8745944,0,predict,1701264765.8745944,0.05637746963218364,-95912856.46845654,28
169.1818030804336,0,1701264787.1822903,0,predict,1701264787.1822903,0.04923132288285018,-83755369.61853051,28
180.09084593432894,0,1701264808.4508786,0,predict,1701264808.4508786,0.06588815748186992,-112093053.85128303,28
175.1488813409985,0,1701264829.7258406,0,predict,1701264829.7258406,0.02520123448800825,-42873828.75433124,28
178.0590747448596,0,1701264851.0339139,0,pid,1701264891.0339139,,,28
192.40506329113924,0,1701264872.5277224,0,pid,1701264891.0339139,,,28
204.04510711057446,0,1701264893.805254,0,predict,1701264893.805254,0.22532997484934436,-383345807.0076974,37
196.538007099517,0,1701264915.1216462,0,predict,1701264915.1216462,0.21312674463982642,-362584880.7971673,37
195.64241145796706,0,1701264936.4235134,0,predict,1701264936.4235134,0.18598171767013913,-316404000.9317018,37
199.0837723979307,0,1701264957.7631848,0,predict,1701264957.7631848,0.1669719683093027,-284063382.67092705,37
190.58718477547842,0,1701264979.1523106,0,predict,1701264979.1523106,0.07818263860286571,-133009216.3088945,37
181.50832176405586,0,1701265000.4927838,0,predict,1701265000.4927838,0.03640129663759692,-61928087.29932756,37
176.50127366906128,0,1701265021.7841988,0,predict,1701265021.7841988,0.014100176991009447,-23987975.93305991,37
180.0516885121178,0,1701265043.0756078,0,predict,1701265043.0756078,0.000692428861908714,-1177845.0221934912,37
188.51130749745383,0,1701265064.4381475,0,predict,1701265064.4381475,0.10793206662497247,-183620896.5333559,45
188.82822828564176,0,1701265085.8537986,0,predict,1701265085.8537986,0.10582245631386224,-180031890.2341997,45
173.22203033021086,0,1701265107.1758597,0,predict,1701265107.1758597,0.028433546306088315,-48372845.00043686,45
195.35865150301788,0,1701265128.4858918,0,pid,1701265168.4858918,,,45
189.45147679324893,0,1701265149.8929138,0,pid,1701265168.4858918,,,45
178.03097302507868,0,1701265171.2140684,0,predict,1701265171.2140684,0.2199841998536782,-374251282.54476666,50
204.27652273416086,0,1701265192.61214,0,predict,1701265192.61214,0.015828981497458813,-26929131.6294662,50
199.23792603557746,0,1701265213.9208422,0,predict,1701265213.9208422,0.036655800261429804,-62361072.20476097,50
