POD,CPU,MEMORY,TIME
front-end-55b89655c7-44tl7,119m,108Mi,1701264018.4713411
front-end-55b89655c7-44tl7,140m,107Mi,1701264039.9267697
front-end-55b89655c7-44tl7,137m,106Mi,1701264061.2740047
front-end-55b89655c7-44tl7,127m,107Mi,1701264082.6038601
front-end-55b89655c7-44tl7,137m,108Mi,1701264104.0089755
front-end-55b89655c7-44tl7,151m,107Mi,1701264125.5574358
front-end-55b89655c7-44tl7,151m,107Mi,1701264147.0501306
front-end-55b89655c7-44tl7,146m,110Mi,1701264168.4794927
front-end-55b89655c7-44tl7,160m,111Mi,1701264189.9748683
front-end-55b89655c7-44tl7,149m,107Mi,1701264211.4408493
front-end-55b89655c7-44tl7,160m,107Mi,1701264233.040997
front-end-55b89655c7-44tl7,140m,108Mi,1701264254.5589397
front-end-55b89655c7-44tl7,141m,107Mi,1701264275.9809277
front-end-55b89655c7-44tl7,146m,108Mi,1701264297.372289
front-end-55b89655c7-44tl7,111m,108Mi,1701264318.627184
front-end-55b89655c7-44tl7,155m,107Mi,1701264339.9532347
front-end-55b89655c7-44tl7,128m,107Mi,1701264361.3055582
front-end-55b89655c7-44tl7,126m,107Mi,1701264382.5283253
front-end-55b89655c7-44tl7,129m,107Mi,1701264403.748531
front-end-55b89655c7-44tl7,128m,108Mi,1701264424.9948199
front-end-55b89655c7-44tl7,128m,108Mi,1701264446.283469
front-end-55b89655c7-44tl7,128m,110Mi,1701264467.5862088
front-end-55b89655c7-44tl7,159m,109Mi,1701264488.8240016
front-end-55b89655c7-44tl7,146m,107Mi,1701264510.0784461
front-end-55b89655c7-44tl7,146m,107Mi,1701264531.3358574
front-end-55b89655c7-44tl7,136m,108Mi,1701264552.6038861
front-end-55b89655c7-44tl7,145m,109Mi,1701264573.8823588
front-end-55b89655c7-44tl7,149m,109Mi,1701264595.1487114
front-end-55b89655c7-44tl7,138m,108Mi,1701264616.3845508
front-end-55b89655c7-44tl7,111m,110Mi,1701264637.6266537
front-end-55b89655c7-44tl7,144m,106Mi,1701264659.057203
front-end-55b89655c7-44tl7,127m,108Mi,1701264680.4205146
front-end-55b89655c7-44tl7,135m,109Mi,1701264701.870593
front-end-55b89655c7-44tl7,135m,108Mi,1701264723.191051
front-end-55b89655c7-44tl7,135m,108Mi,1701264744.5074644
front-end-55b89655c7-44tl7,138m,108Mi,1701264765.8745944
front-end-55b89655c7-44tl7,136m,107Mi,1701264787.1822903
front-end-55b89655c7-44tl7,145m,107Mi,1701264808.4508786
