Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8016,0,15,40.559277557385165,1.2407000000003165,321.21880000000044,8688.0,420.34318340309125,0.0,15,38,62,73,98,170,210,230,270,320,320
,Aggregated,8016,0,15,40.559277557385165,1.2407000000003165,321.21880000000044,8688.0,420.34318340309125,0.0,15,38,62,73,98,170,210,230,270,320,320
