Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5228,0,6,31.2623946442235,1.2459000000006881,477.3479999999997,8688.0,274.9993448771963,0.0,6,9,13,55,92,180,280,290,450,480,480
,Aggregated,5228,0,6,31.2623946442235,1.2459000000006881,477.3479999999997,8688.0,274.9993448771963,0.0,6,9,13,55,92,180,280,290,450,480,480
