Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
340.0,1702442148.1766045,1702442148.1766045,vertical
310.0,1702442148.1766045,1702442169.3627698,vertical
266.25,1702442148.1766045,1702442190.515479,vertical
277.5,1702442148.1766045,1702442211.620331,vertical
215.0,1702442148.1766045,1702442232.7311642,vertical
279.3982581943428,1702442148.1766045,1702442254.056292,,vertical
258.8781362731114,1702442148.1766045,1702442275.2913587,,vertical
255.96245131672458,1702442148.1766045,1702442296.4273157,,vertical
278.2043870291609,1702442148.1766045,1702442317.6464672,,vertical
276.97703244540395,1702442148.1766045,1702442338.7565215,,vertical
278.3453563566801,1702442148.1766045,1702442360.0620975,,vertical
269.5913918827786,1702442148.1766045,1702442381.1874022,,vertical
267.2710017682314,1702442148.1766045,1702442402.392853,,vertical
244.77815773967825,1702442148.1766045,1702442423.5383942,,vertical
280.6105992386535,1702442148.1766045,1702442444.7782097,,vertical
283.3885908409027,1702442148.1766045,1702442465.997939,,vertical
282.21823163203476,1702442148.1766045,1702442487.238157,,vertical
283.78302701690586,1702442148.1766045,1702442508.3497534,,vertical
299.0283948387955,1702442148.1766045,1702442529.5882668,,vertical
279.22562702483395,1702442148.1766045,1702442550.7098615,,vertical
302.0888173209506,1702442572.030513,1702442572.030513,2,horizontal
300.2371354048062,1702442572.030513,1702442593.2241461,,vertical
305.5490421987062,1702442572.030513,1702442614.688364,,vertical
309.76687699721657,1702442572.030513,1702442636.050836,,vertical
324.3902491373295,1702442572.030513,1702442657.5498953,,vertical
286.4886208922798,1702442572.030513,1702442678.9851754,,vertical
274.57515896811543,1702442572.030513,1702442700.4922338,,vertical
197.01642827575213,1702442572.030513,1702442721.8785517,,vertical
175.6785951878001,1702442572.030513,1702442743.4151633,,vertical
180.05956116351925,1702442572.030513,1702442764.8209178,,vertical
184.00728644472014,1702442572.030513,1702442786.4432776,,vertical
181.1315758298267,1702442572.030513,1702442807.8320162,,vertical
165.3754314405258,1702442572.030513,1702442829.3081355,,vertical
150.7299213688167,1702442572.030513,1702442850.6891482,,vertical
150.7299213688167,1702442572.030513,1702442872.14357,,vertical
149.8816441535633,1702442572.030513,1702442893.562486,,vertical
158.08951162607954,1702442572.030513,1702442914.9970827,,vertical
159.29478084831706,1702442572.030513,1702442936.4356651,,vertical
156.71439240366973,1702442572.030513,1702442957.8470988,,vertical
158.05034377594626,1702442572.030513,1702442979.1636684,,vertical
177.86728858259283,1702442572.030513,1702443000.6287682,,vertical
174.05788832101146,1702442572.030513,1702443021.9816573,,vertical
172.1921366533332,1702442572.030513,1702443043.4176068,,vertical
183.16723740020433,1702442572.030513,1702443064.7689493,,vertical
183.88393829209116,1702442572.030513,1702443086.2048116,,vertical
172.42440740976576,1702442572.030513,1702443107.6170266,,vertical
174.33240740976578,1702442572.030513,1702443129.0693948,,vertical
180.76322506416295,1702442572.030513,1702443150.4275074,,vertical
173.52544131661645,1702442572.030513,1702443171.9132404,,vertical
173.55274410492436,1702442572.030513,1702443193.2935646,,vertical
186.61064305334594,1702442572.030513,1702443214.865436,,vertical
191.91431437392336,1702442572.030513,1702443236.2590523,,vertical
194.24397285278584,1702442572.030513,1702443257.745663,,vertical
199.5609580516005,1702442572.030513,1702443279.1409528,,vertical
199.72904557917332,1702442572.030513,1702443300.6313994,,vertical
193.12541998541653,1702442572.030513,1702443322.1216202,,vertical
181.08769194242728,1702442572.030513,1702443343.7878876,,vertical
188.0364871407842,1702442572.030513,1702443365.1680787,,vertical
179.2533011046933,1702442572.030513,1702443386.70839,,vertical
187.72426540293606,1702442572.030513,1702443408.0800164,,vertical
179.69918767961798,1702442572.030513,1702443429.6679254,,vertical
187.37215841543295,1702442572.030513,1702443451.0541024,,vertical
184.8388347999822,1702442572.030513,1702443472.5658445,,vertical
196.39902325215903,1702442572.030513,1702443493.959884,,vertical
192.33888245276785,1702442572.030513,1702443515.4700415,,vertical
191.48233544050257,1702442572.030513,1702443536.9632785,,vertical
198.3158947100889,1702442572.030513,1702443558.4472888,,vertical
197.93725135333128,1702442572.030513,1702443579.8194916,,vertical
198.68753103271504,1702442572.030513,1702443601.3283987,,vertical
198.01960352152406,1702442572.030513,1702443622.7394953,,vertical
197.13734007675936,1702442572.030513,1702443644.3501315,,vertical
199.93954517865683,1702442572.030513,1702443665.7607179,,vertical
200.22059203117192,1702442572.030513,1702443687.2666445,,vertical
194.646266424014,1702442572.030513,1702443708.643979,,vertical
194.08367304614094,1702442572.030513,1702443730.1312273,,vertical
200.2707994151978,1702442572.030513,1702443753.9313748,,vertical
206.09619643736866,1702442572.030513,1702443775.5626242,,vertical
214.2326068809009,1702442572.030513,1702443796.9101727,,vertical
218.72614194355472,1702442572.030513,1702443818.344039,,vertical
220.91847359441306,1702442572.030513,1702443839.6954412,,vertical
219.40449961019965,1702442572.030513,1702443861.177317,,vertical
214.58597386665656,1702442572.030513,1702443882.4858534,,vertical
210.1897018376711,1702442572.030513,1702443903.93645,,vertical
207.74586352452928,1702442572.030513,1702443925.255317,,vertical
202.30024761722282,1702442572.030513,1702443946.6834059,,vertical
204.0547035245299,1702442572.030513,1702443968.088106,,vertical
211.89938643653423,1702442572.030513,1702443989.550173,,vertical
211.88822720397948,1702442572.030513,1702444010.9153397,,vertical
212.23430806774633,1702442572.030513,1702444032.3590481,,vertical
203.9751596329993,1702442572.030513,1702444053.7547963,,vertical
195.61270229792524,1702442572.030513,1702444075.3489473,,vertical
192.20989591334856,1702442572.030513,1702444096.7003038,,vertical
198.84932793712193,1702442572.030513,1702444118.1729424,,vertical
192.46178418438,1702442572.030513,1702444139.5462568,,vertical
190.8734108739084,1702442572.030513,1702444161.0374136,,vertical
181.71468952022016,1702442572.030513,1702444182.5244744,,vertical
180.81739634856325,1702442572.030513,1702444203.9987073,,vertical
179.83480650360053,1702442572.030513,1702444225.399275,,vertical
