POD,CPU,MEMORY,TIME
front-end-55b89655c7-5dzzl,1m,65Mi,1701975940.9199815
front-end-55b89655c7-5dzzl,20m,55Mi,1701975962.893386
front-end-55b89655c7-5dzzl,78m,82Mi,1701975984.806526
front-end-55b89655c7-5dzzl,72m,92Mi,1701976006.690335
front-end-55b89655c7-5dzzl,67m,94Mi,1701976028.5747685
front-end-55b89655c7-5dzzl,52m,93Mi,1701976050.4314616
front-end-55b89655c7-5dzzl,47m,92Mi,1701976072.3714864
front-end-55b89655c7-5dzzl,59m,97Mi,1701976094.24622
front-end-55b89655c7-5dzzl,16m,93Mi,1701976116.153025
