POD,CPU,MEMORY,TIME
front-end-55b89655c7-hss6p,8m,67Mi,1701970403.1713467
front-end-55b89655c7-hss6p,30m,60Mi,1701970425.0779774
front-end-55b89655c7-hss6p,80m,74Mi,1701970446.988809
front-end-55b89655c7-hss6p,65m,72Mi,1701970468.863676
front-end-55b89655c7-hss6p,67m,89Mi,1701970490.7521596
front-end-55b89655c7-hss6p,63m,94Mi,1701970512.7317133
front-end-55b89655c7-hss6p,56m,94Mi,1701970537.132233
front-end-55b89655c7-hss6p,56m,95Mi,1701970558.9921098
