Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9171,0,14,41.49290020717498,1.2512999999998442,322.2341000000002,8688.0,479.75815435635826,0.0,14,36,61,72,110,180,220,230,300,320,320
,Aggregated,9171,0,14,41.49290020717498,1.2512999999998442,322.2341000000002,8688.0,479.75815435635826,0.0,14,36,61,72,110,180,220,230,300,320,320
