Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9469,0,99,116.1480169183653,1.8262999999993923,405.30689999999936,8688.0,496.86646380510757,0.0,99,130,170,180,210,270,290,290,310,410,410
,Aggregated,9469,0,99,116.1480169183653,1.8262999999993923,405.30689999999936,8688.0,496.86646380510757,0.0,99,130,170,180,210,270,290,290,310,410,410
