Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7695,0,100.0,132.33738582196273,1.2881000000000142,457.3027999999999,8688.0,404.8652833045484,0.0,100,180,190,200,210,290,310,360,440,460,460
,Aggregated,7695,0,100.0,132.33738582196273,1.2881000000000142,457.3027999999999,8688.0,404.8652833045484,0.0,100,180,190,200,210,290,310,360,440,460,460
