0,0,0,0,0,0
1.0,0.0,0.0,0.0,-9.55904103572676,0
18.0,0.0,0.0,-9.55904103572676,-3.8783871536085988,0
101.0,0.0,-9.55904103572676,-3.8783871536085988,10.62928643013868,0
101.0,1702022569.6880052,0,0,0,1
49.0,1702022697.8138688,0,0,0,-1
101.0,1702022697.8138688,0.0,0.0,10.62928643013868,-1
101.0,1702022824.8363502,0,0,0,1
56.0,1702022824.8363502,0.0,0.0,0.9760767409809293,1
56.0,1702022824.8363502,0.0,0.0,0.9760767409809293,1
55.0,1702022824.8363502,0.0,0.9760767409809293,0.9256335169443816,1
55.0,1702022824.8363502,0.0,0.9760767409809293,0.9256335169443816,1
64.0,1702022824.8363502,0.9760767409809293,0.9256335169443816,1.492255200764855,1
64.0,1702022824.8363502,0.9760767409809293,0.9256335169443816,1.492255200764855,1
67.0,1702022824.8363502,0.9256335169443816,1.492255200764855,1.7497571529489442,1
67.0,1702022824.8363502,0.9256335169443816,1.492255200764855,1.7497571529489442,1
56.0,1702022824.8363502,1.492255200764855,1.7497571529489442,0.9760767409809293,1
56.0,1702022824.8363502,1.492255200764855,1.7497571529489442,0.9760767409809293,1
59.0,1702022824.8363502,1.7497571529489442,0.9760767409809293,1.1445074934120476,1
59.0,1702022824.8363502,1.7497571529489442,0.9760767409809293,1.1445074934120476,1
84.0,1702022824.8363502,0.9760767409809293,1.1445074934120476,4.312617530210431,1
84.0,1702022824.8363502,0.9760767409809293,1.1445074934120476,4.312617530210431,1
84.0,1702022824.8363502,1.1445074934120476,4.312617530210431,4.312617530210431,1
84.0,1702022824.8363502,1.1445074934120476,4.312617530210431,4.312617530210431,1
83.0,1702022824.8363502,4.312617530210431,4.312617530210431,4.089743320502571,1
83.0,1702022824.8363502,4.312617530210431,4.312617530210431,4.089743320502571,1
79.0,1702022824.8363502,4.312617530210431,4.089743320502571,3.307626655960817,1
79.0,1702022824.8363502,4.312617530210431,4.089743320502571,3.307626655960817,1
70.0,1702022824.8363502,4.089743320502571,3.307626655960817,2.0516933649999993,1
70.0,1702022824.8363502,4.089743320502571,3.307626655960817,2.0516933649999993,1
71.0,1702022824.8363502,3.307626655960817,2.0516933649999993,2.1635022247381803,1
71.0,1702022824.8363502,3.307626655960817,2.0516933649999993,2.1635022247381803,1
68.0,1702022824.8363502,2.0516933649999993,2.1635022247381803,1.8451117295281534,1
68.0,1702022824.8363502,2.0516933649999993,2.1635022247381803,1.8451117295281534,1
88.0,1702022824.8363502,2.1635022247381803,1.8451117295281534,5.332372898336365,1
88.0,1702022824.8363502,2.1635022247381803,1.8451117295281534,5.332372898336365,1
85.0,1702022824.8363502,1.8451117295281534,5.332372898336365,4.547637468747746,1
85.0,1702022824.8363502,1.8451117295281534,5.332372898336365,4.547637468747746,1
92.0,1702022824.8363502,5.332372898336365,4.547637468747746,6.593258161134618,1
92.0,1702023273.9730325,0,0,0,1
56.0,1702023273.9730325,0.0,0.0,0.9760767409809293,1
56.0,1702023273.9730325,0.0,0.0,0.9760767409809293,1
68.0,1702023273.9730325,0.0,0.9760767409809293,1.8451117295281534,1
68.0,1702023273.9730325,0.0,0.9760767409809293,1.8451117295281534,1
75.0,1702023273.9730325,0.9760767409809293,1.8451117295281534,2.6750808639692627,1
75.0,1702023273.9730325,0.9760767409809293,1.8451117295281534,2.6750808639692627,1
61.0,1702023273.9730325,1.8451117295281534,2.6750808639692627,1.2726483674930473,1
61.0,1702023273.9730325,1.8451117295281534,2.6750808639692627,1.2726483674930473,1
71.0,1702023273.9730325,2.6750808639692627,1.2726483674930473,2.1635022247381803,1
71.0,1702023273.9730325,2.6750808639692627,1.2726483674930473,2.1635022247381803,1
59.0,1702023273.9730325,1.2726483674930473,2.1635022247381803,1.1445074934120476,1
59.0,1702023273.9730325,1.2726483674930473,2.1635022247381803,1.1445074934120476,1
67.0,1702023273.9730325,2.1635022247381803,1.1445074934120476,1.7497571529489442,1
67.0,1702023273.9730325,2.1635022247381803,1.1445074934120476,1.7497571529489442,1
90.0,1702023273.9730325,1.1445074934120476,1.7497571529489442,5.929393824849998,1
90.0,1702023273.9730325,1.1445074934120476,1.7497571529489442,5.929393824849998,1
83.0,1702023273.9730325,1.7497571529489442,5.929393824849998,4.089743320502571,1
83.0,1702023273.9730325,1.7497571529489442,5.929393824849998,4.089743320502571,1
84.0,1702023273.9730325,5.929393824849998,4.089743320502571,4.312617530210431,1
84.0,1702023598.5293348,0,0,0,1
59.0,1702023598.5293348,0.0,0.0,1.1445074934120476,1
59.0,1702023598.5293348,0.0,0.0,1.1445074934120476,1
55.0,1702023598.5293348,0.0,1.1445074934120476,0.9256335169443816,1
55.0,1702023598.5293348,0.0,1.1445074934120476,0.9256335169443816,1
56.0,1702023598.5293348,1.1445074934120476,0.9256335169443816,0.9760767409809293,1
56.0,1702023598.5293348,1.1445074934120476,0.9256335169443816,0.9760767409809293,1
52.0,1702023598.5293348,0.9256335169443816,0.9760767409809293,0.7894132207629962,1
52.0,1702023598.5293348,0.9256335169443816,0.9760767409809293,0.7894132207629962,1
53.0,1702023598.5293348,0.9760767409809293,0.7894132207629962,0.8324329982704191,1
53.0,1702023598.5293348,0.9760767409809293,0.7894132207629962,0.8324329982704191,1
51.0,1702023598.5293348,0.7894132207629962,0.8324329982704191,0.7486166867606162,1
51.0,1702023598.5293348,0.7894132207629962,0.8324329982704191,0.7486166867606162,1
53.0,1702023598.5293348,0.8324329982704191,0.7486166867606162,0.8324329982704191,1
53.0,1702023598.5293348,0.8324329982704191,0.7486166867606162,0.8324329982704191,1
52.0,1702023598.5293348,0.7486166867606162,0.8324329982704191,0.7894132207629962,1
52.0,1702023598.5293348,0.7486166867606162,0.8324329982704191,0.7894132207629962,1
60.0,1702023598.5293348,0.8324329982704191,0.7894132207629962,1.2068784499999998,1
60.0,1702023598.5293348,0.8324329982704191,0.7894132207629962,1.2068784499999998,1
77.0,1702023598.5293348,0.7894132207629962,1.2068784499999998,2.974587160013205,1
77.0,1702023598.5293348,0.7894132207629962,1.2068784499999998,2.974587160013205,1
62.0,1702023598.5293348,1.2068784499999998,2.974587160013205,1.3420024752970936,1
62.0,1702023598.5293348,1.2068784499999998,2.974587160013205,1.3420024752970936,1
89.0,1702023598.5293348,2.974587160013205,1.3420024752970936,5.622965315133389,1
89.0,1702023598.5293348,2.974587160013205,1.3420024752970936,5.622965315133389,1
64.0,1702023598.5293348,1.3420024752970936,5.622965315133389,1.492255200764855,1
64.0,1702023598.5293348,1.3420024752970936,5.622965315133389,1.492255200764855,1
60.0,1702023598.5293348,5.622965315133389,1.492255200764855,1.2068784499999998,1
60.0,1702023598.5293348,5.622965315133389,1.492255200764855,1.2068784499999998,1
53.0,1702023598.5293348,1.492255200764855,1.2068784499999998,0.8324329982704191,1
53.0,1702023598.5293348,1.492255200764855,1.2068784499999998,0.8324329982704191,1
54.0,1702023598.5293348,1.2068784499999998,0.8324329982704191,0.877797176920503,1
54.0,1702023598.5293348,1.2068784499999998,0.8324329982704191,0.877797176920503,1
66.0,1702023598.5293348,0.8324329982704191,0.877797176920503,1.65933045966758,1
66.0,1702023598.5293348,0.8324329982704191,0.877797176920503,1.65933045966758,1
62.0,1702023598.5293348,0.877797176920503,1.65933045966758,1.3420024752970936,1
62.0,1702023598.5293348,0.877797176920503,1.65933045966758,1.3420024752970936,1
78.0,1702023598.5293348,1.65933045966758,1.3420024752970936,3.1366899401978605,1
78.0,1702023598.5293348,1.65933045966758,1.3420024752970936,3.1366899401978605,1
73.0,1702023598.5293348,1.3420024752970936,3.1366899401978605,2.405731365001511,1
73.0,1702023598.5293348,1.3420024752970936,3.1366899401978605,2.405731365001511,1
77.0,1702023598.5293348,3.1366899401978605,2.405731365001511,2.974587160013205,1
77.0,1702023598.5293348,3.1366899401978605,2.405731365001511,2.974587160013205,1
58.0,1702023598.5293348,2.405731365001511,2.974587160013205,1.0853598408989138,1
58.0,1702023598.5293348,2.405731365001511,2.974587160013205,1.0853598408989138,1
76.0,1702023598.5293348,2.974587160013205,1.0853598408989138,2.8208617814348855,1
76.0,1702023598.5293348,2.974587160013205,1.0853598408989138,2.8208617814348855,1
66.0,1702023598.5293348,1.0853598408989138,2.8208617814348855,1.65933045966758,1
66.0,1702023598.5293348,1.0853598408989138,2.8208617814348855,1.65933045966758,1
66.0,1702023598.5293348,2.8208617814348855,1.65933045966758,1.65933045966758,1
66.0,1702023598.5293348,2.8208617814348855,1.65933045966758,1.65933045966758,1
70.0,1702023598.5293348,1.65933045966758,1.65933045966758,2.0516933649999993,1
70.0,1702023598.5293348,1.65933045966758,1.65933045966758,2.0516933649999993,1
77.0,1702023598.5293348,1.65933045966758,2.0516933649999993,2.974587160013205,1
77.0,1702023598.5293348,1.65933045966758,2.0516933649999993,2.974587160013205,1
73.0,1702023598.5293348,2.0516933649999993,2.974587160013205,2.405731365001511,1
73.0,1702023598.5293348,2.0516933649999993,2.974587160013205,2.405731365001511,1
98.0,1702023598.5293348,2.974587160013205,2.405731365001511,9.065033927171822,1
98.0,1702024345.2526813,0,0,0,1
60.0,1702024345.2526813,0.0,0.0,1.2068784499999998,1
60.0,1702024345.2526813,0.0,0.0,1.2068784499999998,1
42.0,1702024501.0497777,0,0,0,-1
56.0,1702024501.0497777,0.0,0.0,0.9760767409809293,-1
56.0,1702024501.0497777,0.0,0.0,0.9760767409809293,-1
55.0,1702024501.0497777,0.0,0.9760767409809293,0.9256335169443816,-1
55.0,1702024501.0497777,0.0,0.9760767409809293,0.9256335169443816,-1
48.0,1702024676.750992,0,0,0,-1
81.0,1702024676.750992,0.0,0.0,3.6779537820549066,-1
81.0,1702024676.750992,0.0,0.0,3.6779537820549066,-1
81.0,1702024676.750992,0.0,3.6779537820549066,3.6779537820549066,-1
81.0,1702024676.750992,0.0,3.6779537820549066,3.6779537820549066,-1
66.0,1702024676.750992,3.6779537820549066,3.6779537820549066,1.65933045966758,-1
66.0,1702024676.750992,3.6779537820549066,3.6779537820549066,1.65933045966758,-1
70.0,1702024676.750992,3.6779537820549066,1.65933045966758,2.0516933649999993,-1
70.0,1702024676.750992,3.6779537820549066,1.65933045966758,2.0516933649999993,-1
