POD,CPU,MEMORY,TIME
front-end-55b89655c7-p4r42,148m,111Mi,1701238546.755069
front-end-55b89655c7-p4r42,120m,110Mi,1701238568.2053063
front-end-55b89655c7-p4r42,112m,110Mi,1701238589.5944953
front-end-55b89655c7-p4r42,138m,112Mi,1701238610.9743285
front-end-55b89655c7-p4r42,128m,111Mi,1701238632.354144
front-end-55b89655c7-p4r42,115m,111Mi,1701238653.794577
front-end-55b89655c7-p4r42,138m,108Mi,1701238675.151849
front-end-55b89655c7-p4r42,105m,110Mi,1701238696.4960594
front-end-55b89655c7-p4r42,140m,108Mi,1701238717.8334959
front-end-55b89655c7-p4r42,140m,108Mi,1701238739.2388415
front-end-55b89655c7-p4r42,128m,113Mi,1701238760.6693048
front-end-55b89655c7-p4r42,196m,109Mi,1701238782.0689776
front-end-55b89655c7-p4r42,113m,110Mi,1701238803.5059745
front-end-55b89655c7-p4r42,150m,110Mi,1701238825.0577428
front-end-55b89655c7-p4r42,130m,110Mi,1701238846.4816608
front-end-55b89655c7-p4r42,136m,109Mi,1701238868.0213928
front-end-55b89655c7-p4r42,125m,111Mi,1701238889.423743
front-end-55b89655c7-p4r42,144m,111Mi,1701238910.859644
front-end-55b89655c7-p4r42,115m,113Mi,1701238932.2726803
front-end-55b89655c7-p4r42,141m,113Mi,1701238953.6853137
front-end-55b89655c7-p4r42,141m,113Mi,1701238975.1715107
front-end-55b89655c7-p4r42,139m,113Mi,1701238996.5937047
front-end-55b89655c7-p4r42,123m,113Mi,1701239018.020199
front-end-55b89655c7-p4r42,149m,110Mi,1701239039.4199266
front-end-55b89655c7-p4r42,165m,108Mi,1701239060.8565936
front-end-55b89655c7-p4r42,122m,111Mi,1701239082.3600848
front-end-55b89655c7-p4r42,144m,110Mi,1701239103.8067548
front-end-55b89655c7-p4r42,144m,110Mi,1701239125.2543488
front-end-55b89655c7-p4r42,122m,110Mi,1701239146.7042692
front-end-55b89655c7-p4r42,135m,108Mi,1701239168.1436813
front-end-55b89655c7-p4r42,121m,111Mi,1701239189.6591527
front-end-55b89655c7-p4r42,148m,111Mi,1701239211.0891562
front-end-55b89655c7-p4r42,122m,111Mi,1701239232.5240889
front-end-55b89655c7-p4r42,166m,111Mi,1701239253.9895093
front-end-55b89655c7-p4r42,144m,113Mi,1701239275.436202
front-end-55b89655c7-p4r42,153m,112Mi,1701239296.9718916
front-end-55b89655c7-p4r42,159m,110Mi,1701239318.4111176
front-end-55b89655c7-p4r42,140m,112Mi,1701239339.8596237
front-end-55b89655c7-p4r42,130m,110Mi,1701239442.99363
front-end-55b89655c7-p4r42,130m,111Mi,1701239464.457135
front-end-55b89655c7-p4r42,138m,111Mi,1701239485.9004183
front-end-55b89655c7-p4r42,165m,111Mi,1701239507.3996172
front-end-55b89655c7-p4r42,139m,110Mi,1701239528.8242807
front-end-55b89655c7-p4r42,126m,110Mi,1701239550.349309
front-end-55b89655c7-p4r42,126m,110Mi,1701239571.7410307
front-end-55b89655c7-p4r42,136m,111Mi,1701239593.1977189
front-end-55b89655c7-p4r42,149m,110Mi,1701239614.6479
front-end-55b89655c7-p4r42,147m,112Mi,1701239636.0991104
front-end-55b89655c7-p4r42,158m,109Mi,1701239657.6454856
front-end-55b89655c7-p4r42,172m,109Mi,1701239679.123119
front-end-55b89655c7-p4r42,183m,111Mi,1701239700.5843017
front-end-55b89655c7-p4r42,160m,113Mi,1701239722.0244904
front-end-55b89655c7-p4r42,152m,111Mi,1701239743.4882102
front-end-55b89655c7-p4r42,154m,112Mi,1701239764.9877148
front-end-55b89655c7-p4r42,154m,112Mi,1701239786.496404
front-end-55b89655c7-p4r42,165m,110Mi,1701239807.9751496
front-end-55b89655c7-p4r42,164m,111Mi,1701239829.4408116
front-end-55b89655c7-p4r42,133m,109Mi,1701239851.0266292
front-end-55b89655c7-p4r42,154m,110Mi,1701239872.5824847
front-end-55b89655c7-p4r42,154m,110Mi,1701239894.0502172
front-end-55b89655c7-p4r42,148m,110Mi,1701239915.4971795
front-end-55b89655c7-p4r42,148m,110Mi,1701239936.9425235
front-end-55b89655c7-p4r42,132m,110Mi,1701239958.363784
front-end-55b89655c7-p4r42,182m,111Mi,1701239979.8592758
front-end-55b89655c7-p4r42,141m,112Mi,1701240001.2659805
front-end-55b89655c7-p4r42,139m,111Mi,1701240022.6456435
front-end-55b89655c7-p4r42,141m,111Mi,1701240044.0301206
front-end-55b89655c7-p4r42,130m,110Mi,1701240065.4372942
front-end-55b89655c7-p4r42,148m,112Mi,1701240086.9022222
front-end-55b89655c7-p4r42,148m,111Mi,1701240108.3297195
front-end-55b89655c7-p4r42,153m,110Mi,1701240129.7442734
front-end-55b89655c7-p4r42,175m,112Mi,1701240151.1212273
front-end-55b89655c7-p4r42,156m,111Mi,1701240172.5935361
front-end-55b89655c7-p4r42,156m,111Mi,1701240194.075365
front-end-55b89655c7-p4r42,143m,111Mi,1701240215.5144224
front-end-55b89655c7-p4r42,148m,110Mi,1701240236.9899187
front-end-55b89655c7-p4r42,152m,111Mi,1701240258.4446998
front-end-55b89655c7-p4r42,118m,111Mi,1701240279.9163277
front-end-55b89655c7-p4r42,161m,112Mi,1701240301.4867468
front-end-55b89655c7-p4r42,139m,111Mi,1701240322.9505484
front-end-55b89655c7-p4r42,150m,111Mi,1701240344.4684727
front-end-55b89655c7-p4r42,182m,114Mi,1701240365.942663
front-end-55b89655c7-p4r42,129m,112Mi,1701240387.5112922
front-end-55b89655c7-p4r42,170m,109Mi,1701240409.084596
front-end-55b89655c7-p4r42,147m,113Mi,1701240430.5897179
front-end-55b89655c7-p4r42,147m,112Mi,1701240452.0960658
front-end-55b89655c7-p4r42,146m,109Mi,1701240473.562755
front-end-55b89655c7-p4r42,173m,111Mi,1701240495.0196416
front-end-55b89655c7-p4r42,149m,109Mi,1701240516.5898497
front-end-55b89655c7-p4r42,175m,111Mi,1701240538.0815353
front-end-55b89655c7-p4r42,158m,108Mi,1701240559.5407548
front-end-55b89655c7-p4r42,120m,111Mi,1701240581.0149317
front-end-55b89655c7-p4r42,167m,110Mi,1701240602.4988244
front-end-55b89655c7-p4r42,142m,111Mi,1701240624.0621717
front-end-55b89655c7-p4r42,146m,111Mi,1701240645.5165505
front-end-55b89655c7-p4r42,131m,112Mi,1701240666.9995997
front-end-55b89655c7-p4r42,161m,109Mi,1701240688.496909
front-end-55b89655c7-p4r42,137m,110Mi,1701240709.9907434
front-end-55b89655c7-p4r42,166m,111Mi,1701240731.5450811
front-end-55b89655c7-p4r42,131m,110Mi,1701240753.0172338
front-end-55b89655c7-p4r42,158m,109Mi,1701240774.4811964
front-end-55b89655c7-p4r42,136m,112Mi,1701240795.9925787
front-end-55b89655c7-p4r42,171m,111Mi,1701240817.498077
front-end-55b89655c7-p4r42,181m,112Mi,1701240839.0847447
front-end-55b89655c7-p4r42,156m,111Mi,1701240860.5702007
front-end-55b89655c7-p4r42,163m,111Mi,1701240882.0729275
front-end-55b89655c7-p4r42,161m,111Mi,1701240903.5503595
front-end-55b89655c7-p4r42,147m,111Mi,1701240925.0090992
front-end-55b89655c7-p4r42,149m,112Mi,1701240946.5576475
front-end-55b89655c7-p4r42,154m,110Mi,1701240968.0393531
front-end-55b89655c7-p4r42,145m,112Mi,1701240989.5292299
front-end-55b89655c7-p4r42,141m,110Mi,1701241010.9551823
front-end-55b89655c7-p4r42,141m,110Mi,1701241032.377031
front-end-55b89655c7-p4r42,158m,111Mi,1701241053.8562646
front-end-55b89655c7-p4r42,158m,111Mi,1701241075.2442243
front-end-55b89655c7-p4r42,143m,110Mi,1701241096.6355047
front-end-55b89655c7-p4r42,146m,109Mi,1701241118.0687408
front-end-55b89655c7-p4r42,204m,111Mi,1701241139.5111516
front-end-55b89655c7-p4r42,135m,112Mi,1701241161.0697558
front-end-55b89655c7-p4r42,156m,111Mi,1701241182.5336063
front-end-55b89655c7-p4r42,147m,112Mi,1701241203.924185
front-end-55b89655c7-p4r42,170m,111Mi,1701241225.3243034
front-end-55b89655c7-p4r42,157m,113Mi,1701241246.744887
front-end-55b89655c7-p4r42,167m,108Mi,1701241268.2630675
front-end-55b89655c7-p4r42,176m,112Mi,1701241289.6931708
front-end-55b89655c7-p4r42,156m,110Mi,1701241311.1737592
front-end-55b89655c7-p4r42,187m,110Mi,1701241332.6344035
front-end-55b89655c7-p4r42,161m,111Mi,1701241354.1127112
front-end-55b89655c7-p4r42,173m,112Mi,1701241375.6534073
front-end-55b89655c7-p4r42,214m,110Mi,1701241397.1776884
front-end-55b89655c7-p4r42,131m,112Mi,1701241418.6923146
front-end-55b89655c7-p4r42,175m,110Mi,1701241440.210079
front-end-55b89655c7-p4r42,134m,109Mi,1701241461.8006968
front-end-55b89655c7-p4r42,180m,110Mi,1701241483.4610884
front-end-55b89655c7-p4r42,164m,111Mi,1701241504.9651458
front-end-55b89655c7-p4r42,145m,111Mi,1701241526.4947968
front-end-55b89655c7-p4r42,181m,111Mi,1701241548.0323715
front-end-55b89655c7-p4r42,143m,112Mi,1701241569.517185
front-end-55b89655c7-p4r42,196m,111Mi,1701241591.1811392
front-end-55b89655c7-p4r42,168m,110Mi,1701241612.6866531
front-end-55b89655c7-p4r42,148m,112Mi,1701241634.1538541
front-end-55b89655c7-p4r42,168m,111Mi,1701241655.6709116
front-end-55b89655c7-p4r42,147m,110Mi,1701241677.1623588
front-end-55b89655c7-p4r42,129m,111Mi,1701241698.7468624
front-end-55b89655c7-p4r42,182m,111Mi,1701241720.2085872
