Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
127.5,1701238546.755069,1701238546.755069,,vertical
192.5,1701238546.755069,1701238568.2053063,,vertical
145.0,1701238546.755069,1701238589.5944953,,vertical
131.25,1701238546.755069,1701238610.9743285,,vertical
186.25,1701238546.755069,1701238632.354144,,vertical
138.62156415033434,1701238546.755069,1701238653.794577,,vertical
144.01285357326066,1701238546.755069,1701238675.151849,,vertical
176.2665896542187,1701238546.755069,1701238696.4960594,,vertical
135.7705558329075,1701238546.755069,1701238717.8334959,,vertical
226.48873276664688,1701238546.755069,1701238739.2388415,,vertical
134.2358274147594,1701238546.755069,1701238760.6693048,,vertical
194.28127138543326,1701238546.755069,1701238782.0689776,,vertical
175.15115807642468,1701238546.755069,1701238803.5059745,,vertical
158.030116830586,1701238546.755069,1701238825.0577428,,vertical
189.01995011076247,1701238546.755069,1701238846.4816608,,vertical
190.27792932885242,1701238546.755069,1701238868.0213928,,vertical
174.51275741885266,1701238546.755069,1701238889.423743,,vertical
174.95865514177007,1701238546.755069,1701238910.859644,,vertical
158.52380366903148,1701238546.755069,1701238932.2726803,,vertical
189.48710416132894,1701238546.755069,1701238953.6853137,,vertical
159.6970291076755,1701238546.755069,1701238975.1715107,,vertical
196.92168606284355,1701238546.755069,1701238996.5937047,,vertical
160.34380078947294,1701238546.755069,1701239018.020199,,vertical
161.087535308874,1701238546.755069,1701239039.4199266,,vertical
144.00745705254204,1701238546.755069,1701239060.8565936,,vertical
158.46301687417065,1701238546.755069,1701239082.3600848,,vertical
152.43640840251427,1701238546.755069,1701239103.8067548,,vertical
147.20667539457884,1701238546.755069,1701239125.2543488,,vertical
150.22335592238537,1701238546.755069,1701239146.7042692,,vertical
152.3491680105937,1701238546.755069,1701239168.1436813,,vertical
154.2897225743008,1701238546.755069,1701239189.6591527,,vertical
171.9295712154039,1701238546.755069,1701239211.0891562,,vertical
171.9295712154039,1701238546.755069,1701239232.5240889,,vertical
183.54059630349255,1701238546.755069,1701239253.9895093,,vertical
196.32909762077256,1701238546.755069,1701239275.436202,,vertical
238.4321775837583,1701238546.755069,1701239296.9718916,,vertical
178.20748970509203,1701238546.755069,1701239318.4111176,,vertical
163.2862273800341,1701238546.755069,1701239339.8596237,,vertical
142.45932041859464,1701238546.755069,1701239442.99363,,vertical
194.87373614975675,1701238546.755069,1701239464.457135,,vertical
153.2756400107402,1701238546.755069,1701239485.9004183,,vertical
185.10037854584994,1701238546.755069,1701239507.3996172,,vertical
147.6109531867837,1701238546.755069,1701239528.8242807,,vertical
195.38724761210096,1701238546.755069,1701239550.349309,,vertical
159.16215623245088,1701238546.755069,1701239571.7410307,,vertical
182.9969761174819,1701238546.755069,1701239593.1977189,,vertical
178.45869299494817,1701238546.755069,1701239614.6479,,vertical
227.4412816034613,1701238546.755069,1701239636.0991104,,vertical
198.01040072840897,1701238546.755069,1701239657.6454856,,vertical
221.27852606936065,1701238546.755069,1701239679.123119,,vertical
190.06373460946344,1701238546.755069,1701239700.5843017,,vertical
227.16664944373687,1701238546.755069,1701239722.0244904,,vertical
188.47789419678753,1701238546.755069,1701239743.4882102,,vertical
191.00813453732366,1701238546.755069,1701239764.9877148,,vertical
203.06090545769896,1701238546.755069,1701239786.496404,,vertical
198.99306718100058,1701238546.755069,1701239807.9751496,,vertical
