Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
360.0,1702361261.859352,1702361261.859352,,vertical
283.75,1702361261.859352,1702361283.0006387,,vertical
266.25,1702361261.859352,1702361304.131218,,vertical
247.5,1702361261.859352,1702361325.2168202,,vertical
276.25,1702361261.859352,1702361346.3175008,,vertical
273.0,1702361261.859352,1702361367.5534797,,vertical
264.75,1702361261.859352,1702361388.6456268,,vertical
273.25,1702361409.7132444,1702361409.7132444,2,horizontal
280.24999999999994,1702361409.7132444,1702361430.881809,,vertical
279.75,1702361409.7132444,1702361452.1694384,,vertical
287.25,1702361409.7132444,1702361473.5779924,,vertical
270.5,1702361409.7132444,1702361494.9193041,,vertical
236.0,1702361409.7132444,1702361516.3036401,,vertical
217.25,1702361409.7132444,1702361537.609345,,vertical
194.49999999999997,1702361409.7132444,1702361558.9804866,,vertical
168.75,1702361409.7132444,1702361580.4462142,,vertical
163.5,1702361409.7132444,1702361601.823247,,vertical
167.5,1702361409.7132444,1702361623.2275295,,vertical
163.75,1702361409.7132444,1702361644.5783815,,vertical
165.24999999999997,1702361409.7132444,1702361665.985882,,vertical
158.75,1702361409.7132444,1702361687.459392,,vertical
164.49999999999997,1702361409.7132444,1702361708.851951,,vertical
169.49999999999997,1702361409.7132444,1702361730.2256048,,vertical
168.5,1702361409.7132444,1702361751.557453,,vertical
165.0,1702361409.7132444,1702361772.9744437,,vertical
166.0,1702361409.7132444,1702361794.4347732,,vertical
167.25,1702361409.7132444,1702361815.8270717,,vertical
170.5,1702361409.7132444,1702361837.2108493,,vertical
167.5,1702361409.7132444,1702361858.6151304,,vertical
170.74999999999997,1702361409.7132444,1702361880.0150912,,vertical
175.5,1702361409.7132444,1702361901.5293968,,vertical
174.25,1702361409.7132444,1702361922.933456,,vertical
170.24999999999997,1702361409.7132444,1702361944.3116584,,vertical
172.5,1702361409.7132444,1702361968.0614629,,vertical
174.49999999999997,1702361409.7132444,1702361989.4400346,,vertical
176.75,1702361409.7132444,1702362010.9347456,,vertical
178.5,1702361409.7132444,1702362032.339973,,vertical
178.99999999999997,1702361409.7132444,1702362053.735814,,vertical
180.5,1702361409.7132444,1702362075.1008003,,vertical
180.5,1702361409.7132444,1702362096.499562,,vertical
175.5,1702361409.7132444,1702362118.0274734,,vertical
185.5,1702361409.7132444,1702362139.4116518,,vertical
183.0,1702361409.7132444,1702362160.8220644,,vertical
187.5,1702361409.7132444,1702362182.215954,,vertical
188.0,1702361409.7132444,1702362203.6339307,,vertical
187.5,1702361409.7132444,1702362225.1150286,,vertical
179.49999999999997,1702361409.7132444,1702362246.5154784,,vertical
189.75,1702361409.7132444,1702362267.9318295,,vertical
187.74999999999997,1702361409.7132444,1702362289.3091676,,vertical
189.25,1702361409.7132444,1702362310.6991456,,vertical
182.25,1702361409.7132444,1702362332.1730816,,vertical
195.74999999999997,1702361409.7132444,1702362353.6040747,,vertical
196.99999999999997,1702361409.7132444,1702362375.0419638,,vertical
193.5,1702361409.7132444,1702362396.4320614,,vertical
202.25,1702361409.7132444,1702362417.7578747,,vertical
210.5,1702361409.7132444,1702362439.1783836,,vertical
200.0,1702361409.7132444,1702362460.5013185,,vertical
192.25,1702361409.7132444,1702362481.8059149,,vertical
195.74999999999997,1702361409.7132444,1702362503.11977,,vertical
195.5,1702361409.7132444,1702362524.4456894,,vertical
188.5,1702361409.7132444,1702362545.8009894,,vertical
187.25,1702361409.7132444,1702362567.1493475,,vertical
187.74999999999997,1702361409.7132444,1702362588.4784286,,vertical
183.24999999999997,1702361409.7132444,1702362609.8020036,,vertical
170.5,1702361409.7132444,1702362631.1459553,,vertical
162.74999999999997,1702362652.1978054,1702362652.1978054,1,horizontal
161.99999999999997,1702362652.1978054,1702362673.5470963,,vertical
161.25,1702362652.1978054,1702362694.6912763,,vertical
165.24999999999997,1702362652.1978054,1702362715.7755585,,vertical
173.0,1702362652.1978054,1702362736.9047358,,vertical
185.0,1702362652.1978054,1702362758.107236,,vertical
191.99999999999997,1702362652.1978054,1702362779.2255762,,vertical
197.25,1702362652.1978054,1702362800.329582,,vertical
200.74999999999997,1702362652.1978054,1702362821.4237044,,vertical
208.99999999999997,1702362652.1978054,1702362842.5179067,,vertical
214.25,1702362652.1978054,1702362863.7002218,,vertical
218.5,1702362652.1978054,1702362884.782803,,vertical
222.25,1702362652.1978054,1702362905.876451,,vertical
230.5,1702362652.1978054,1702362926.9484448,,vertical
235.5,1702362652.1978054,1702362948.0552542,,vertical
241.99999999999997,1702362652.1978054,1702362969.2432153,,vertical
253.24999999999997,1702362652.1978054,1702362990.3329098,,vertical
260.0,1702362652.1978054,1702363011.4379714,,vertical
266.25,1702362652.1978054,1702363032.556305,,vertical
268.75,1702362652.1978054,1702363053.6862857,,vertical
280.24999999999994,1702362652.1978054,1702363074.911627,,vertical
291.25,1702363096.0208054,1702363096.0208054,2,horizontal
291.75,1702363096.0208054,1702363117.1928704,,vertical
299.25,1702363096.0208054,1702363138.5480435,,vertical
293.75,1702363096.0208054,1702363159.916653,,vertical
285.24999999999994,1702363096.0208054,1702363181.341345,,vertical
251.0,1702363096.0208054,1702363202.725534,,vertical
233.99999999999997,1702363096.0208054,1702363224.1316814,,vertical
219.49999999999997,1702363096.0208054,1702363245.5106997,,vertical
206.49999999999997,1702363096.0208054,1702363266.8823214,,vertical
195.24999999999997,1702363096.0208054,1702363288.3885472,,vertical
196.75,1702363096.0208054,1702363309.76339,,vertical
198.5,1702363096.0208054,1702363331.2019181,,vertical
190.74999999999997,1702363096.0208054,1702363352.6223352,,vertical
191.99999999999997,1702363096.0208054,1702363374.0188074,,vertical
198.99999999999997,1702363096.0208054,1702363395.4930732,,vertical
196.25,1702363096.0208054,1702363416.9168231,,vertical
196.99999999999997,1702363096.0208054,1702363438.3046784,,vertical
192.25,1702363096.0208054,1702363459.7334335,,vertical
187.25,1702363096.0208054,1702363481.1339898,,vertical
185.5,1702363096.0208054,1702363502.655311,,vertical
188.24999999999997,1702363096.0208054,1702363524.052248,,vertical
185.5,1702363096.0208054,1702363545.4571297,,vertical
187.25,1702363096.0208054,1702363566.8476152,,vertical
190.24999999999997,1702363096.0208054,1702363588.2159753,,vertical
184.49999999999997,1702363096.0208054,1702363609.693665,,vertical
188.0,1702363096.0208054,1702363631.1190615,,vertical
185.24999999999997,1702363096.0208054,1702363652.5303087,,vertical
187.25,1702363096.0208054,1702363673.9240673,,vertical
